t,x_fit,y_fit,z_fit,x_target,y_target,z_target
0.0115057529,-0.0088047711,-0.1446930902,0.0287630091,-0.3562763986,-0.4740735297,1.8884514626
0.0120060030,-0.0091874541,-0.1448333475,0.0300133682,-0.3561387055,-0.4741045591,1.8885900845
0.0125062531,-0.0095701201,-0.1449736048,0.0312637010,-0.3560010124,-0.4741355885,1.8887287065
0.0130065033,-0.0099527684,-0.1451138621,0.0325140063,-0.3558633193,-0.4741666179,1.8888673284
0.0135067534,-0.0103353983,-0.1452541195,0.0337642830,-0.3557256262,-0.4741976473,1.8890059503
0.0140070035,-0.0107180091,-0.1453943768,0.0350145301,-0.3555879331,-0.4742286767,1.8891445723
0.0145072536,-0.0111006001,-0.1455346341,0.0362647464,-0.3554502400,-0.4742597061,1.8892831942
0.0150075038,-0.0114831705,-0.1456748914,0.0375149309,-0.3553125469,-0.4742907355,1.8894218162
0.0155077539,-0.0118657197,-0.1458151487,0.0387650825,-0.3551748538,-0.4743217649,1.8895604381
0.0160080040,-0.0122482469,-0.1459554061,0.0400151999,-0.3550371607,-0.4743527943,1.8896990601
0.0165082541,-0.0126307515,-0.1460956634,0.0412652823,-0.3548994676,-0.4743838237,1.8898376820
0.0170085043,-0.0130132327,-0.1462359207,0.0425153284,-0.3547617745,-0.4744148532,1.8899763039
0.0175087544,-0.0133956899,-0.1463761780,0.0437653372,-0.3546240814,-0.4744458826,1.8901149259
0.0180090045,-0.0137781223,-0.1465164353,0.0450153075,-0.3544863883,-0.4744769120,1.8902535478
0.0185092546,-0.0141605292,-0.1466566927,0.0462652383,-0.3543486952,-0.4745079415,1.8903921698
0.0190095048,-0.0145429099,-0.1467969500,0.0475151285,-0.3542110021,-0.4745389709,1.8905307917
0.0195097549,-0.0149252637,-0.1469372073,0.0487649769,-0.3540733090,-0.4745700004,1.8906694137
0.0200100050,-0.0153075899,-0.1470774646,0.0500147825,-0.3539356160,-0.4746010298,1.8908080356
0.0205102551,-0.0156898878,-0.1472177219,0.0512645442,-0.3537979233,-0.4746320593,1.8909466575
0.0210105053,-0.0160721567,-0.1473579792,0.0525142609,-0.3536602308,-0.4746630887,1.8910852795
0.0215107554,-0.0164543958,-0.1474982366,0.0537639314,-0.3535225382,-0.4746941182,1.8912239014
0.0220110055,-0.0168366046,-0.1476384939,0.0550135548,-0.3533848455,-0.4747251477,1.8913625234
0.0225112556,-0.0172187822,-0.1477787512,0.0562631298,-0.3532471524,-0.4747561771,1.8915011453
0.0230115058,-0.0176009279,-0.1479190085,0.0575126554,-0.3531094587,-0.4747872066,1.8916397673
0.0235117559,-0.0179830412,-0.1480592658,0.0587621306,-0.3529717645,-0.4748182361,1.8917783892
0.0240120060,-0.0183651211,-0.1481995232,0.0600115541,-0.3528340692,-0.4748492656,1.8919170111
0.0245122561,-0.0187471671,-0.1483397805,0.0612609249,-0.3526963729,-0.4748802951,1.8920556331
0.0250125063,-0.0191291784,-0.1484800378,0.0625102420,-0.3525586760,-0.4749113246,1.8921942550
0.0255127564,-0.0195111544,-0.1486202951,0.0637595041,-0.3524209787,-0.4749423542,1.8923328770
0.0260130065,-0.0198930943,-0.1487605524,0.0650087103,-0.3522832813,-0.4749733837,1.8924714989
0.0265132566,-0.0202749974,-0.1489008097,0.0662578593,-0.3521455843,-0.4750044132,1.8926101208
0.0270135068,-0.0206568630,-0.1490410671,0.0675069502,-0.3520078879,-0.4750354428,1.8927487428
0.0275137569,-0.0210386904,-0.1491813244,0.0687559819,-0.3518701925,-0.4750664723,1.8928873647
0.0280140070,-0.0214204790,-0.1493215817,0.0700049531,-0.3517324977,-0.4750975019,1.8930259867
0.0285142571,-0.0218022279,-0.1494618390,0.0712538629,-0.3515948031,-0.4751285314,1.8931646086
0.0290145073,-0.0221839365,-0.1496020963,0.0725027101,-0.3514571088,-0.4751595610,1.8933032306
0.0295147574,-0.0225656041,-0.1497423537,0.0737514937,-0.3513194150,-0.4751905906,1.8934418525
0.0300150075,-0.0229472300,-0.1498826110,0.0750002125,-0.3511817219,-0.4752216201,1.8935804744
0.0305152576,-0.0233288135,-0.1500228683,0.0762488655,-0.3510440296,-0.4752526497,1.8937190964
0.0310155078,-0.0237103538,-0.1501631256,0.0774974515,-0.3509063383,-0.4752836793,1.8938577183
0.0315157579,-0.0240918503,-0.1503033829,0.0787459695,-0.3507686482,-0.4753147089,1.8939963403
0.0320160080,-0.0244733023,-0.1504436403,0.0799944184,-0.3506309600,-0.4753457385,1.8941349622
0.0325162581,-0.0248547090,-0.1505838976,0.0812427970,-0.3504932737,-0.4753767681,1.8942735842
0.0330165083,-0.0252360698,-0.1507241549,0.0824911043,-0.3503555886,-0.4754077977,1.8944122061
0.0335167584,-0.0256173839,-0.1508644122,0.0837393392,-0.3502179040,-0.4754388273,1.8945508280
0.0340170085,-0.0259986507,-0.1510046695,0.0849875005,-0.3500802193,-0.4754698569,1.8946894500
0.0345172586,-0.0263798695,-0.1511449268,0.0862355873,-0.3499425337,-0.4755008865,1.8948280719
0.0350175088,-0.0267610394,-0.1512851842,0.0874835983,-0.3498048467,-0.4755319162,1.8949666939
0.0355177589,-0.0271421599,-0.1514254415,0.0887315326,-0.3496671576,-0.4755629458,1.8951053158
0.0360180090,-0.0275232303,-0.1515656988,0.0899793890,-0.3495294667,-0.4755939754,1.8952439378
0.0365182591,-0.0279042498,-0.1517059561,0.0912271663,-0.3493917744,-0.4756250050,1.8953825597
0.0370185093,-0.0282852177,-0.1518462134,0.0924748637,-0.3492540812,-0.4756560347,1.8955211816
0.0375187594,-0.0286661333,-0.1519864708,0.0937224798,-0.3491163873,-0.4756870643,1.8956598036
0.0380190095,-0.0290469960,-0.1521267281,0.0949700136,-0.3489786931,-0.4757180939,1.8957984255
0.0385192596,-0.0294278050,-0.1522669854,0.0962174641,-0.3488409990,-0.4757491236,1.8959370475
0.0390195098,-0.0298085596,-0.1524072427,0.0974648302,-0.3487033051,-0.4757801532,1.8960756694
0.0395197599,-0.0301892591,-0.1525475000,0.0987121107,-0.3485656119,-0.4758111828,1.8962142914
0.0400200100,-0.0305699029,-0.1526877574,0.0999593046,-0.3484279188,-0.4758422125,1.8963529133
0.0405202601,-0.0309504901,-0.1528280147,0.1012064107,-0.3482902257,-0.4758732421,1.8964915352
0.0410205103,-0.0313310202,-0.1529682720,0.1024534280,-0.3481525326,-0.4759042718,1.8966301572
0.0415207604,-0.0317114924,-0.1531085293,0.1037003554,-0.3480148395,-0.4759353014,1.8967687791
0.0420210105,-0.0320919060,-0.1532487866,0.1049471918,-0.3478771464,-0.4759663311,1.8969074011
0.0425212606,-0.0324722603,-0.1533890439,0.1061939360,-0.3477394533,-0.4759973607,1.8970460230
0.0430215108,-0.0328525546,-0.1535293013,0.1074405871,-0.3476017602,-0.4760283904,1.8971846450
0.0435217609,-0.0332327882,-0.1536695586,0.1086871439,-0.3474640672,-0.4760594200,1.8973232669
0.0440220110,-0.0336129604,-0.1538098159,0.1099336053,-0.3473263744,-0.4760904496,1.8974618888
0.0445222611,-0.0339930706,-0.1539500732,0.1111799702,-0.3471886819,-0.4761214793,1.8976005108
0.0450225113,-0.0343731179,-0.1540903305,0.1124262376,-0.3470509893,-0.4761525089,1.8977391327
0.0455227614,-0.0347531017,-0.1542305879,0.1136724063,-0.3469132966,-0.4761835386,1.8978777547
0.0460230115,-0.0351330214,-0.1543708452,0.1149184753,-0.3467756036,-0.4762145682,1.8980163766
0.0465232616,-0.0355128762,-0.1545111025,0.1161644434,-0.3466379100,-0.4762455979,1.8981549986
0.0470235118,-0.0358926653,-0.1546513598,0.1174103096,-0.3465002158,-0.4762766275,1.8982936205
0.0475237619,-0.0362723882,-0.1547916171,0.1186560728,-0.3463625208,-0.4763076571,1.8984322424
0.0480240120,-0.0366520441,-0.1549318744,0.1199017318,-0.3462248246,-0.4763386868,1.8985708644
0.0485242621,-0.0370316323,-0.1550721318,0.1211472857,-0.3460871277,-0.4763697164,1.8987094863
0.0490245123,-0.0374111521,-0.1552123891,0.1223927333,-0.3459494305,-0.4764007460,1.8988481083
0.0495247624,-0.0377906028,-0.1553526464,0.1236380735,-0.3458117331,-0.4764317757,1.8989867302
0.0500250125,-0.0381699837,-0.1554929037,0.1248833052,-0.3456740360,-0.4764628053,1.8991253521
0.0505252626,-0.0385492942,-0.1556331610,0.1261284273,-0.3455363395,-0.4764938349,1.8992639741
0.0510255128,-0.0389285335,-0.1557734184,0.1273734388,-0.3453986439,-0.4765248645,1.8994025960
0.0515257629,-0.0393077009,-0.1559136757,0.1286183386,-0.3452609494,-0.4765558941,1.8995412180
0.0520260130,-0.0396867957,-0.1560539330,0.1298631255,-0.3451232556,-0.4765869238,1.8996798399
0.0525262631,-0.0400658172,-0.1561941903,0.1311077985,-0.3449855624,-0.4766179534,1.8998184619
0.0530265133,-0.0404447648,-0.1563344476,0.1323523565,-0.3448478695,-0.4766489830,1.8999570838
0.0535267634,-0.0408236377,-0.1564747050,0.1335967984,-0.3447101769,-0.4766800126,1.9000957057
0.0540270135,-0.0412024353,-0.1566149623,0.1348411231,-0.3445724844,-0.4767110422,1.9002343277
0.0545272636,-0.0415811568,-0.1567552196,0.1360853296,-0.3444347918,-0.4767420718,1.9003729496
0.0550275138,-0.0419598015,-0.1568954769,0.1373294166,-0.3442970988,-0.4767731013,1.9005115716
0.0555277639,-0.0423383688,-0.1570357342,0.1385733833,-0.3441594057,-0.4768041309,1.9006501935
0.0560280140,-0.0427168579,-0.1571759915,0.1398172283,-0.3440217126,-0.4768351605,1.9007888155
0.0565282641,-0.0430952682,-0.1573162489,0.1410609508,-0.3438840195,-0.4768661901,1.9009274374
0.0570285143,-0.0434735989,-0.1574565062,0.1423045495,-0.3437463264,-0.4768972196,1.9010660593
0.0575287644,-0.0438518495,-0.1575967635,0.1435480235,-0.3436086333,-0.4769282492,1.9012046813
0.0580290145,-0.0442300191,-0.1577370208,0.1447913715,-0.3434709402,-0.4769592787,1.9013433032
0.0585292646,-0.0446081070,-0.1578772781,0.1460345926,-0.3433332471,-0.4769903083,1.9014819252
0.0590295148,-0.0449861127,-0.1580175355,0.1472776856,-0.3431955540,-0.4770213378,1.9016205471
0.0595297649,-0.0453640353,-0.1581577928,0.1485206494,-0.3430578609,-0.4770523674,1.9017591691
0.0600300150,-0.0457418743,-0.1582980501,0.1497634830,-0.3429201678,-0.4770833969,1.9018977910
0.0605302651,-0.0461196288,-0.1584383074,0.1510061853,-0.3427824747,-0.4771144264,1.9020364129
0.0610305153,-0.0464972983,-0.1585785647,0.1522487552,-0.3426447816,-0.4771454559,1.9021750349
0.0615307654,-0.0468748820,-0.1587188221,0.1534911916,-0.3425070885,-0.4771764855,1.9023136568
0.0620310155,-0.0472523792,-0.1588590794,0.1547334934,-0.3423693954,-0.4772075150,1.9024522788
0.0625312656,-0.0476297892,-0.1589993367,0.1559756596,-0.3422317023,-0.4772385445,1.9025909007
0.0630315158,-0.0480071114,-0.1591395940,0.1572176890,-0.3420940092,-0.4772695740,1.9027295227
0.0635317659,-0.0483843450,-0.1592798513,0.1584595805,-0.3419563161,-0.4773006036,1.9028681446
0.0640320160,-0.0487614893,-0.1594201086,0.1597013331,-0.3418186230,-0.4773316331,1.9030067665
0.0645322661,-0.0491385438,-0.1595603660,0.1609429458,-0.3416809299,-0.4773626626,1.9031453885
0.0650325163,-0.0495155076,-0.1597006233,0.1621844173,-0.3415432368,-0.4773936922,1.9032840104
0.0655327664,-0.0498923801,-0.1598408806,0.1634257467,-0.3414055437,-0.4774247217,1.9034226324
0.0660330165,-0.0502691605,-0.1599811379,0.1646669328,-0.3412678506,-0.4774557513,1.9035612543
0.0665332666,-0.0506458483,-0.1601213952,0.1659079746,-0.3411301575,-0.4774867808,1.9036998763
0.0670335168,-0.0510224427,-0.1602616526,0.1671488709,-0.3409924644,-0.4775178103,1.9038384982
0.0675337669,-0.0513989430,-0.1604019099,0.1683896208,-0.3408547713,-0.4775488399,1.9039771201
0.0680340170,-0.0517753486,-0.1605421672,0.1696302230,-0.3407170782,-0.4775798694,1.9041157421
0.0685342671,-0.0521516586,-0.1606824245,0.1708706766,-0.3405793851,-0.4776108990,1.9042543640
0.0690345173,-0.0525278726,-0.1608226818,0.1721109804,-0.3404416920,-0.4776419285,1.9043929860
0.0695347674,-0.0529039897,-0.1609629391,0.1733511334,-0.3403039989,-0.4776729581,1.9045316079
0.0700350175,-0.0532800093,-0.1611031965,0.1745911345,-0.3401663058,-0.4777039876,1.9046702299
0.0705352676,-0.0536559306,-0.1612434538,0.1758309826,-0.3400286127,-0.4777350171,1.9048088518
0.0710355178,-0.0540317531,-0.1613837111,0.1770706766,-0.3398909196,-0.4777660467,1.9049474737
0.0715357679,-0.0544074760,-0.1615239684,0.1783102154,-0.3397532265,-0.4777970762,1.9050860957
0.0720360180,-0.0547830986,-0.1616642257,0.1795495980,-0.3396155334,-0.4778281057,1.9052247176
0.0725362681,-0.0551586202,-0.1618044831,0.1807888232,-0.3394778403,-0.4778591353,1.9053633396
0.0730365183,-0.0555340402,-0.1619447404,0.1820278901,-0.3393401472,-0.4778901648,1.9055019615
0.0735367684,-0.0559093578,-0.1620849977,0.1832667975,-0.3392024541,-0.4779211943,1.9056405834
0.0740370185,-0.0562845725,-0.1622252550,0.1845055443,-0.3390647610,-0.4779522238,1.9057792054
0.0745372686,-0.0566596834,-0.1623655123,0.1857441294,-0.3389270679,-0.4779832534,1.9059178273
0.0750375188,-0.0570346899,-0.1625057697,0.1869825519,-0.3387893749,-0.4780142829,1.9060564493
0.0755377689,-0.0574095913,-0.1626460270,0.1882208105,-0.3386516822,-0.4780453124,1.9061950712
0.0760380190,-0.0577843870,-0.1627862843,0.1894589043,-0.3385139897,-0.4780763419,1.9063336932
0.0765382691,-0.0581590763,-0.1629265416,0.1906968320,-0.3383762971,-0.4781073714,1.9064723151
0.0770385193,-0.0585336584,-0.1630667989,0.1919345928,-0.3382386043,-0.4781384009,1.9066109370
0.0775387694,-0.0589081327,-0.1632070562,0.1931721854,-0.3381009112,-0.4781694304,1.9067495590
0.0780390195,-0.0592824985,-0.1633473136,0.1944096088,-0.3379632176,-0.4782004599,1.9068881809
0.0785392696,-0.0596567551,-0.1634875709,0.1956468620,-0.3378255233,-0.4782314894,1.9070268029
0.0790395198,-0.0600309018,-0.1636278282,0.1968839438,-0.3376878281,-0.4782625189,1.9071654248
0.0795397699,-0.0604049380,-0.1637680855,0.1981208532,-0.3375501318,-0.4782935483,1.9073040468
0.0800400200,-0.0607788630,-0.1639083428,0.1993575891,-0.3374124349,-0.4783245778,1.9074426687
0.0805402701,-0.0611526760,-0.1640486002,0.2005941504,-0.3372747376,-0.4783556072,1.9075812906
0.0810405203,-0.0615263765,-0.1641888575,0.2018305360,-0.3371370402,-0.4783866367,1.9077199126
0.0815407704,-0.0618999636,-0.1643291148,0.2030667449,-0.3369993432,-0.4784176661,1.9078585345
0.0820410205,-0.0622734369,-0.1644693721,0.2043027760,-0.3368616468,-0.4784486956,1.9079971565
0.0825412706,-0.0626467954,-0.1646096294,0.2055386282,-0.3367239514,-0.4784797250,1.9081357784
0.0830415208,-0.0630200387,-0.1647498868,0.2067743005,-0.3365862570,-0.4785107544,1.9082744004
0.0835417709,-0.0633931660,-0.1648901441,0.2080097917,-0.3364485633,-0.4785417839,1.9084130223
0.0840420210,-0.0637661766,-0.1650304014,0.2092451008,-0.3363108701,-0.4785728133,1.9085516442
0.0845422711,-0.0641390698,-0.1651706587,0.2104802267,-0.3361731773,-0.4786038427,1.9086902662
0.0850425213,-0.0645118450,-0.1653109160,0.2117151684,-0.3360354847,-0.4786348721,1.9088288881
0.0855427714,-0.0648845015,-0.1654511733,0.2129499247,-0.3358977922,-0.4786659014,1.9089675101
0.0860430215,-0.0652570385,-0.1655914307,0.2141844947,-0.3357600995,-0.4786969308,1.9091061320
0.0865432716,-0.0656294556,-0.1657316880,0.2154188771,-0.3356224066,-0.4787279602,1.9092447540
0.0870435218,-0.0660017518,-0.1658719453,0.2166530710,-0.3354847135,-0.4787589895,1.9093833759
0.0875437719,-0.0663739267,-0.1660122026,0.2178870753,-0.3353470204,-0.4787900189,1.9095219978
0.0880440220,-0.0667459794,-0.1661524599,0.2191208889,-0.3352093273,-0.4788210482,1.9096606198
0.0885442721,-0.0671179093,-0.1662927173,0.2203545107,-0.3350716342,-0.4788520775,1.9097992417
0.0890445223,-0.0674897158,-0.1664329746,0.2215879397,-0.3349339411,-0.4788831068,1.9099378637
0.0895447724,-0.0678613982,-0.1665732319,0.2228211748,-0.3347962480,-0.4789141361,1.9100764856
0.0900450225,-0.0682329558,-0.1667134892,0.2240542149,-0.3346585549,-0.4789451654,1.9102151076
0.0905452726,-0.0686043878,-0.1668537465,0.2252870589,-0.3345208618,-0.4789761947,1.9103537295
0.0910455228,-0.0689756938,-0.1669940039,0.2265197058,-0.3343831687,-0.4790072240,1.9104923514
0.0915457729,-0.0693468728,-0.1671342612,0.2277521545,-0.3342454756,-0.4790382532,1.9106309734
0.0920460230,-0.0697179244,-0.1672745185,0.2289844040,-0.3341077824,-0.4790692825,1.9107695953
0.0925462731,-0.0700888478,-0.1674147758,0.2302164531,-0.3339700893,-0.4791003117,1.9109082173
0.0930465233,-0.0704596424,-0.1675550331,0.2314483009,-0.3338323962,-0.4791313409,1.9110468392
0.0935467734,-0.0708303074,-0.1676952904,0.2326799461,-0.3336947031,-0.4791623701,1.9111854612
0.0940470235,-0.0712008422,-0.1678355478,0.2339113879,-0.3335570100,-0.4791933993,1.9113240831
0.0945472736,-0.0715712462,-0.1679758051,0.2351426250,-0.3334193169,-0.4792244285,1.9114627050
0.0950475238,-0.0719415186,-0.1681160624,0.2363736564,-0.3332816231,-0.4792554576,1.9116013270
0.0955477739,-0.0723116588,-0.1682563197,0.2376044811,-0.3331439290,-0.4792864868,1.9117399489
0.0960480240,-0.0726816661,-0.1683965770,0.2388350980,-0.3330062348,-0.4793175159,1.9118785709
0.0965482741,-0.0730515399,-0.1685368344,0.2400655060,-0.3328685408,-0.4793485450,1.9120171928
0.0970485243,-0.0734212794,-0.1686770917,0.2412957041,-0.3327308475,-0.4793795741,1.9121558147
0.0975487744,-0.0737908841,-0.1688173490,0.2425256912,-0.3325931551,-0.4794106032,1.9122944367
0.0980490245,-0.0741603532,-0.1689576063,0.2437554662,-0.3324554639,-0.4794416322,1.9124330586
0.0985492746,-0.0745296860,-0.1690978636,0.2449850280,-0.3323177745,-0.4794726612,1.9125716806
0.0990495248,-0.0748988820,-0.1692381209,0.2462143757,-0.3321800872,-0.4795036902,1.9127103025
0.0995497749,-0.0752679403,-0.1693783783,0.2474435080,-0.3320424014,-0.4795347192,1.9128489245
0.1000500250,-0.0756368605,-0.1695186356,0.2486724241,-0.3319047166,-0.4795657481,1.9129875464
0.1005502751,-0.0760056417,-0.1696588929,0.2499011227,-0.3317670321,-0.4795967771,1.9131261683
0.1010505253,-0.0763742834,-0.1697991502,0.2511296029,-0.3316293471,-0.4796278060,1.9132647903
0.1015507754,-0.0767427848,-0.1699394075,0.2523578635,-0.3314916610,-0.4796588349,1.9134034122
0.1020510255,-0.0771111453,-0.1700796649,0.2535859036,-0.3313539732,-0.4796898637,1.9135420342
0.1025512756,-0.0774793643,-0.1702199222,0.2548137220,-0.3312162832,-0.4797208926,1.9136806561
0.1030515258,-0.0778474410,-0.1703601795,0.2560413177,-0.3310785917,-0.4797519214,1.9138192781
0.1035517759,-0.0782153748,-0.1705004368,0.2572686897,-0.3309408990,-0.4797829502,1.9139579000
0.1040520260,-0.0785831651,-0.1706406941,0.2584958367,-0.3308032054,-0.4798139790,1.9140965219
0.1045522761,-0.0789508111,-0.1707809515,0.2597227579,-0.3306655114,-0.4798450078,1.9142351439
0.1050525263,-0.0793183122,-0.1709212088,0.2609494521,-0.3305278171,-0.4798760366,1.9143737658
0.1055527764,-0.0796856678,-0.1710614661,0.2621759183,-0.3303901231,-0.4799070654,1.9145123878
0.1060530265,-0.0800528772,-0.1712017234,0.2634021555,-0.3302524295,-0.4799380941,1.9146510097
0.1065532766,-0.0804199397,-0.1713419807,0.2646281624,-0.3301147364,-0.4799691229,1.9147896317
0.1070535268,-0.0807868546,-0.1714822380,0.2658539382,-0.3299770433,-0.4800001516,1.9149282536
0.1075537769,-0.0811536213,-0.1716224954,0.2670794817,-0.3298393502,-0.4800311803,1.9150668755
0.1080540270,-0.0815202392,-0.1717627527,0.2683047919,-0.3297016571,-0.4800622091,1.9152054975
0.1085542771,-0.0818867075,-0.1719030100,0.2695298678,-0.3295639640,-0.4800932378,1.9153441194
0.1090545273,-0.0822530257,-0.1720432673,0.2707547081,-0.3294262709,-0.4801242665,1.9154827414
0.1095547774,-0.0826191930,-0.1721835246,0.2719793120,-0.3292885778,-0.4801552952,1.9156213633
0.1100550275,-0.0829852088,-0.1723237820,0.2732036784,-0.3291508847,-0.4801863238,1.9157599853
0.1105552776,-0.0833510724,-0.1724640393,0.2744278061,-0.3290131917,-0.4802173525,1.9158986072
0.1110555278,-0.0837167833,-0.1726042966,0.2756516942,-0.3288754991,-0.4802483812,1.9160372291
0.1115557779,-0.0840823406,-0.1727445539,0.2768753415,-0.3287378066,-0.4802794099,1.9161758511
0.1120560280,-0.0844477438,-0.1728848112,0.2780987471,-0.3286001140,-0.4803104386,1.9163144730
0.1125562781,-0.0848129922,-0.1730250686,0.2793219098,-0.3284624211,-0.4803414672,1.9164530950
0.1130565283,-0.0851780852,-0.1731653259,0.2805448286,-0.3283247279,-0.4803724959,1.9165917169
0.1135567784,-0.0855430220,-0.1733055832,0.2817675025,-0.3281870341,-0.4804035246,1.9167303389
0.1140570285,-0.0859078021,-0.1734458405,0.2829899305,-0.3280493396,-0.4804345532,1.9168689608
0.1145572786,-0.0862724248,-0.1735860978,0.2842121113,-0.3279116440,-0.4804655819,1.9170075827
0.1150575288,-0.0866368894,-0.1737263551,0.2854340441,-0.3277739476,-0.4804966106,1.9171462047
0.1155577789,-0.0870011952,-0.1738666125,0.2866557277,-0.3276362505,-0.4805276393,1.9172848266
0.1160580290,-0.0873653417,-0.1740068698,0.2878771610,-0.3274985531,-0.4805586679,1.9174234486
0.1165582791,-0.0877293281,-0.1741471271,0.2890983432,-0.3273608558,-0.4805896966,1.9175620705
0.1170585293,-0.0880931539,-0.1742873844,0.2903192730,-0.3272231589,-0.4806207253,1.9177006925
0.1175587794,-0.0884568183,-0.1744276417,0.2915399494,-0.3270854628,-0.4806517540,1.9178393144
0.1180590295,-0.0888203208,-0.1745678991,0.2927603714,-0.3269477677,-0.4806827827,1.9179779363
0.1185592796,-0.0891836605,-0.1747081564,0.2939805380,-0.3268100735,-0.4807138114,1.9181165583
0.1190595298,-0.0895468370,-0.1748484137,0.2952004480,-0.3266723799,-0.4807448402,1.9182551802
0.1195597799,-0.0899098496,-0.1749886710,0.2964201005,-0.3265346869,-0.4807758689,1.9183938022
0.1200600300,-0.0902726975,-0.1751289283,0.2976394943,-0.3263969942,-0.4808068976,1.9185324241
0.1205602801,-0.0906353802,-0.1752691856,0.2988586285,-0.3262593016,-0.4808379264,1.9186710460
0.1210605303,-0.0909978970,-0.1754094430,0.3000775020,-0.3261216091,-0.4808689551,1.9188096680
0.1215607804,-0.0913602473,-0.1755497003,0.3012961137,-0.3259839163,-0.4808999839,1.9189482899
0.1220610305,-0.0917224304,-0.1756899576,0.3025144626,-0.3258453485,-0.4809310127,1.9190869119
0.1225612806,-0.0920844456,-0.1758302149,0.3037325476,-0.3256998470,-0.4809620415,1.9192255338
0.1230615308,-0.0924462924,-0.1759704722,0.3049503677,-0.3255495228,-0.4809930703,1.9193641558
0.1235617809,-0.0928079700,-0.1761107296,0.3061679219,-0.3253983944,-0.4810240991,1.9195027777
0.1240620310,-0.0931694778,-0.1762509869,0.3073852090,-0.3252504803,-0.4810551280,1.9196413996
0.1245622811,-0.0935308153,-0.1763912442,0.3086022281,-0.3251097990,-0.4810861568,1.9197800216
0.1250625313,-0.0938919816,-0.1765315015,0.3098189782,-0.3249803690,-0.4811171857,1.9199186435
0.1255627814,-0.0942529762,-0.1766717588,0.3110354581,-0.3248662088,-0.4811482146,1.9200572655
0.1260630315,-0.0946137985,-0.1768120162,0.3122516668,-0.3247670699,-0.4811792435,1.9201958874
0.1265632816,-0.0949744478,-0.1769522735,0.3134676033,-0.3246666181,-0.4812102724,1.9203345094
0.1270635318,-0.0953349234,-0.1770925308,0.3146832665,-0.3245658933,-0.4812413014,1.9204731313
0.1275637819,-0.0956952248,-0.1772327881,0.3158986554,-0.3244685235,-0.4812723304,1.9206117532
0.1280640320,-0.0960553512,-0.1773730454,0.3171137689,-0.3243781369,-0.4813033594,1.9207503752
0.1285642821,-0.0964153020,-0.1775133027,0.3183286061,-0.3242983618,-0.4813343884,1.9208889971
0.1290645323,-0.0967750767,-0.1776535601,0.3195431658,-0.3242328264,-0.4813654174,1.9210276191
0.1295647824,-0.0971346745,-0.1777938174,0.3207574470,-0.3241851587,-0.4813964465,1.9211662410
0.1300650325,-0.0974940948,-0.1779340747,0.3219714487,-0.3241589872,-0.4814274756,1.9213048630
0.1305652826,-0.0978533369,-0.1780743320,0.3231851699,-0.3241550696,-0.4814585047,1.9214434849
0.1310655328,-0.0982124003,-0.1782145893,0.3243986094,-0.3241550696,-0.4814895339,1.9215821068
