323.627228,419.798431
323.085022,416.315887
321.315765,412.346344
319.748688,408.736115
319.270020,405.135071
320.855804,402.521637
324.289337,400.982544
328.449585,399.914001
331.980347,398.167236
334.889496,395.750519
336.912720,392.507751
338.111877,388.577454
338.631470,384.508209
338.959595,380.476318
338.862488,376.233917
338.383270,372.405731
338.009247,368.163361
337.952942,363.920959
337.965698,359.678558
337.902557,355.436157
337.974396,352.015717
337.814667,347.779816
337.682129,343.672913
337.776031,340.123444
338.643372,335.915894
340.037323,332.467102
341.752625,328.744690
343.232849,325.451965
344.844940,321.811005
346.342041,318.280731
347.973755,314.568848
349.729584,311.109528
351.493347,307.523926
353.316376,304.231201
355.292786,300.580872
357.338928,297.334045
359.992462,294.030060
362.102081,291.083984
363.727905,287.788361
364.596405,283.671356
365.044128,279.772369
365.717194,275.944183
366.016174,271.701782
366.055908,267.459412
366.012207,263.217010
365.737671,258.974609
365.198792,255.146439
364.551849,250.932144
364.154602,247.075867
363.636993,242.833466
363.171631,239.005295
362.328094,235.125229
361.614868,231.246735
360.487610,227.106537
359.549042,223.692581
358.483887,219.864395
357.370392,215.732712
356.669373,211.854218
355.996735,207.965652
355.322968,204.097198
354.605896,199.925812
354.072113,196.066910
354.001892,191.824524
353.834656,187.582123
353.533081,183.533127
353.498749,179.511551
353.791168,175.683380
353.955139,171.440979
353.524506,167.433319
353.114868,163.370407
352.592255,159.128021
352.269562,155.299835
352.031769,151.057449
351.919891,146.815048
351.584686,142.697830
351.110260,138.744476
350.606964,134.502090
350.197205,130.673920
349.430969,126.598022
348.645142,122.719521
347.553589,118.841019
346.388031,115.255409
345.040283,111.533020
343.751190,107.791290
342.507996,104.205681
340.636627,100.353500
338.308533,97.311249
335.505737,94.754547
332.091583,92.055458
328.742096,89.431915
325.742279,87.156487
322.449554,84.690582
318.863953,82.671997
315.393646,81.139740
311.692749,79.481186
308.151489,77.868431
304.737549,76.267502
300.935913,74.737465
297.350311,73.563644
293.471802,72.366096
289.839050,71.292984
286.010864,69.922943
282.422058,68.678719
278.543579,67.491913
274.526337,66.635284
270.698151,66.168213
266.455750,65.640442
262.627563,65.235107
258.385193,65.171951
254.557007,65.636467
250.314606,65.877594
246.072220,65.772758
242.658249,65.818695
238.415863,66.309692
234.587677,66.935631
230.345291,66.954132
226.102890,66.622864
222.274719,66.548538
218.446533,66.613106
214.204147,67.387253
210.558746,68.474487
206.973114,70.144318
203.547958,71.793335
199.801819,73.710907
196.509064,75.580482
193.140915,77.292725
189.510864,79.140541
186.118683,80.941566
182.972366,83.099358
180.157120,85.394249
176.887909,87.992104
173.448456,90.071548
170.140976,92.420937
167.352722,94.802238
164.606995,97.385818
161.826080,100.129013
158.640366,102.507538
155.121353,104.295517
151.366623,106.185997
148.689590,108.398643
146.328003,111.377876
143.961975,115.025696
142.486755,118.227028
142.484695,121.911545
143.775757,124.643646
145.687302,127.689827
146.535141,131.204803
145.533676,135.287109
144.484100,138.910492
143.124710,142.701630
141.330292,146.374649
139.221603,149.667419
136.619202,152.943695
134.032150,155.960068
131.371399,158.959961
128.711716,162.252731
126.586121,165.545486
125.356995,169.185455
125.407585,173.302536
126.129562,177.256058
127.036392,181.084259
127.612541,184.912460
128.393417,189.154861
129.419525,192.695145
130.734985,196.573669
131.591888,200.225296
132.265900,204.467697
132.830414,208.295898
133.622101,212.124115
134.602997,216.366501
134.731262,220.194717
134.268280,224.157837
132.799179,227.753586
130.332123,230.515808
127.044144,231.896347
122.701370,232.181717
118.591179,232.565674
114.712654,233.254684
110.765427,234.166412
106.937218,235.036072
103.109016,236.016617
99.280807,237.014542
95.452599,237.862961
91.624390,239.565292
88.441628,241.502853
85.210526,243.742035
81.735542,245.522400
77.967003,247.033142
74.631546,249.136292
71.886734,251.802643
69.461853,254.799500
66.591095,257.671021
63.347481,259.807159
59.670738,261.584991
56.070122,263.105133
52.557137,264.876801
49.046944,267.226135
46.315720,269.759979
44.038895,273.012085
42.922737,277.186798
