t,x_fit,y_fit,z_fit,x_target,y_target,z_target
0.2321160580,92.3184798807,143.4449816082,213.6976628932,48.7590912429,431.4360257428,245.5100653242
0.2326163082,92.3491381084,143.5034708851,214.0496995542,48.7260068134,431.4892467997,245.5915452731
0.2331165583,92.3789963646,143.5619601620,214.4011063442,48.6927926970,431.5421504160,245.6730252221
0.2336168084,92.4080556827,143.6204494389,214.7518826396,48.6594572709,431.5947590098,245.7545051711
0.2341170585,92.4363171088,143.6789387158,215.1020278208,48.6260089123,431.6470949987,245.8359851201
0.2346173087,92.4637817025,143.7374279927,215.4515412726,48.5924559984,431.6991808007,245.9174650690
0.2351175588,92.4904505359,143.7959172696,215.8004223838,48.5588069063,431.7510388335,245.9989450180
0.2356178089,92.5163246944,143.8544065465,216.1486705478,48.5250700133,431.8026915151,246.0804249670
0.2361180590,92.5414052763,143.9128958234,216.4962851620,48.4912536965,431.8541612632,246.1619049160
0.2366183092,92.5656933928,143.9713851004,216.8432656281,48.4573663332,431.9053590843,246.2433848649
0.2371185593,92.5891901682,144.0298743773,217.1896113521,48.4234163004,431.9559519118,246.3248648139
0.2376188094,92.6118967394,144.0883636542,217.5353217441,48.3894119755,432.0059904319,246.4063447629
0.2381190595,92.6338142566,144.1468529311,217.8803962188,48.3553617355,432.0555588639,246.4878247119
0.2386193097,92.6549438824,144.2053422080,218.2248341948,48.3212739578,432.1047414268,246.5693046608
0.2391195598,92.6752867927,144.2638314849,218.5686350951,48.2871570194,432.1536223395,246.6507846098
0.2396198099,92.6948441760,144.3223207618,218.9117983472,48.2530192975,432.2022858213,246.7322645588
0.2401200600,92.7136172337,144.3808100387,219.2543233825,48.2188691694,432.2508160912,246.8137445078
0.2406203102,92.7316071799,144.4392993156,219.5962096369,48.1847150122,432.2992973682,246.8952244567
0.2411205603,92.7488152416,144.4977885925,219.9374565506,48.1505652031,432.3478138714,246.9767044057
0.2416208104,92.7652426585,144.5562778694,220.2780635681,48.1164281193,432.3964498199,247.0581843547
0.2421210605,92.7808906831,144.6147671463,220.6180301379,48.0823121380,432.4452894327,247.1396643037
0.2426213107,92.7957605804,144.6732564232,220.9573557133,48.0482256364,432.4944169290,247.2211442526
0.2431215608,92.8098536285,144.7317457001,221.2960397514,48.0141769916,432.5439165278,247.3026242016
0.2436218109,92.8231711177,144.7902349770,221.6340817140,47.9801745809,432.5938278790,247.3841041506
0.2441220610,92.8357143514,144.8487242539,221.9714810670,47.9462267815,432.6440356019,247.4655840995
0.2446223112,92.8474846453,144.9072135308,222.3082372806,47.9123419704,432.6944873893,247.5470640485
0.2451225613,92.8584833279,144.9657028077,222.6443498295,47.8785285250,432.7451387448,247.6285439975
0.2456228114,92.8687117402,145.0241920846,222.9798181925,47.8447948224,432.7959451719,247.7100239465
0.2461230615,92.8781712359,145.0826813615,223.3146418528,47.8111492398,432.8468621740,247.7915038954
0.2466233117,92.8868631811,145.1411706384,223.6488202980,47.7776001543,432.8978452548,247.8729838444
0.2471235618,92.8947889544,145.1996599153,223.9823530199,47.7441559432,432.9488499177,247.9544637934
0.2476238119,92.9019499471,145.2581491922,224.3152395147,47.7108249837,432.9998316662,248.0359437424
0.2481240620,92.9083475628,145.3166384691,224.6474792831,47.6776156529,433.0507460037,248.1174236913
0.2486243122,92.9139832176,145.3751277460,224.9790718298,47.6445363280,433.1015484339,248.1989036403
0.2491245623,92.9188583402,145.4336170229,225.3100166641,47.6115953862,433.1521944602,248.2803835893
0.2496248124,92.9229743714,145.4921062998,225.6403132995,47.5788012048,433.2026395861,248.3618635383
0.2501250625,92.9263327646,145.5505955767,225.9699612540,47.5461621608,433.2528393151,248.4433434872
0.2506253127,92.9289349855,145.6090848536,226.2989600499,47.5136866315,433.3027491507,248.5248234362
0.2511255628,92.9307825123,145.6675741305,226.6273092137,47.4813829941,433.3523247879,248.6063033852
0.2516258129,92.9318768352,145.7260634074,226.9550082764,47.4492596258,433.4016338532,248.6877833342
0.2521260630,92.9322194569,145.7845526843,227.2820567735,47.4172730786,433.4507631225,248.7692632831
0.2526263132,92.9318118923,145.8430419612,227.6084542446,47.3852964553,433.4997215129,248.8507432321
0.2531265633,92.9306556687,145.9015312381,227.9342002337,47.3533269551,433.5485179415,248.9322231811
0.2536268134,92.9287523254,145.9600205150,228.2592942894,47.3213684140,433.5971613253,249.0137031301
0.2541270635,92.9261034140,146.0185097919,228.5837359645,47.2894246683,433.6456605816,249.0951830790
0.2546273137,92.9227104982,146.0769990688,228.9075248161,47.2574995540,433.6940246274,249.1766630280
0.2551275638,92.9185751540,146.1354883457,229.2306604059,47.2255969074,433.7422623797,249.2581429770
0.2556278139,92.9136989693,146.1939776226,229.5531422998,47.1937205645,433.7903827557,249.3396229260
0.2561280640,92.9080835442,146.2524668995,229.8749700682,47.1618743615,433.8383946725,249.4211028749
0.2566283142,92.9017304909,146.3109561764,230.1961432858,47.1300621345,433.8863070472,249.5025828239
0.2571285643,92.8946414336,146.3694454533,230.5166615318,47.0982877197,433.9341287969,249.5840627729
0.2576288144,92.8868180084,146.4279347302,230.8365243897,47.0665549532,433.9818688387,249.6655427219
0.2581290645,92.8782618637,146.4864240071,231.1557314474,47.0348676712,434.0295360896,249.7470226708
0.2586293147,92.8689746594,146.5449132840,231.4742822972,47.0032297097,434.0771070171,249.8285026198
0.2591295648,92.8589580678,146.6034025609,231.7921765359,46.9716449050,434.1244605812,249.9099825688
0.2596298149,92.8482137727,146.6618918378,232.1094137647,46.9401170932,434.1716136652,249.9914625178
0.2601300650,92.8367434701,146.7203811147,232.4259935890,46.9086501104,434.2186000706,250.0729424667
0.2606303152,92.8245488675,146.7788703916,232.7419156188,46.8772477927,434.2654535992,250.1544224157
0.2611305653,92.8116316847,146.8373596685,233.0571794685,46.8459139764,434.3122080525,250.2359023647
0.2616308154,92.7979936528,146.8958489454,233.3717847569,46.8146524975,434.3588972322,250.3173823137
0.2621310655,92.7836365149,146.9543382223,233.6857311072,46.7834671921,434.4055549398,250.3988622626
0.2626313157,92.7685620259,147.0128274992,233.9990181470,46.7523618965,434.4522149770,250.4803422116
0.2631315658,92.7527719522,147.0713167761,234.3116455084,46.7213404468,434.4989111455,250.5618221606
0.2636318159,92.7362680721,147.1298060530,234.6236128279,46.6904066791,434.5456772469,250.6433021096
0.2641320660,92.7190521754,147.1882953299,234.9349197463,46.6595644295,434.5925470827,250.7247820585
0.2646323162,92.7011260635,147.2467846069,235.2455659090,46.6288175342,434.6395544546,250.8062620075
0.2651325663,92.6824915496,147.3052738838,235.5555509658,46.5981698293,434.6866828837,250.8877419565
0.2656328164,92.6631504582,147.3637631607,235.8648745708,46.5676251510,434.7337255950,250.9692219055
0.2661330665,92.6431046254,147.4222524376,236.1735363828,46.5371873354,434.7806918007,251.0507018544
0.2666333167,92.6223558990,147.4807417145,236.4815360648,46.5068602186,434.8276232794,251.1321818034
0.2671335668,92.6009061379,147.5392309914,236.7888732844,46.4766476369,434.8745618098,251.2136617524
0.2676338169,92.5787572129,147.5977202683,237.0955477134,46.4465534262,434.9215491707,251.2951417014
0.2681340670,92.5559110058,147.6562095452,237.4015590285,46.4165814229,434.9686271406,251.3766216503
0.2686343172,92.5323694099,147.7146988221,237.7069069103,46.3867354629,435.0158374983,251.4581015993
0.2691345673,92.5081343300,147.7731880990,238.0115910443,46.3570193826,435.0632220225,251.5395815483
0.2696348174,92.4832076821,147.8316773759,238.3156111202,46.3274370179,435.1108224919,251.6210614972
0.2701350675,92.4575913934,147.8901666528,238.6189668323,46.2979922050,435.1586806853,251.7025414462
0.2706353177,92.4312874026,147.9486559297,238.9216578793,46.2686887801,435.2068383812,251.7840213952
0.2711355678,92.4042976593,148.0071452066,239.2236839642,46.2395305794,435.2553373584,251.8655013442
0.2716358179,92.3766241245,148.0656344835,239.5250447948,46.2105214389,435.3041743895,251.9469812931
0.2721360680,92.3482687704,148.1241237604,239.8257400830,46.1816651948,435.3531382865,252.0284612421
0.2726363182,92.3192335801,148.1826130373,240.1257695455,46.1529656832,435.4022146965,252.1099411911
0.2731365683,92.2895205481,148.2411023142,240.4251329033,46.1244267403,435.4514255292,252.1914211401
0.2736368184,92.2591316797,148.2995915911,240.7238298818,46.0960522023,435.5007926943,252.2729010890
0.2741370685,92.2280689913,148.3580808680,241.0218602110,46.0678459052,435.5503381015,252.3543810380
0.2746373187,92.1963345104,148.4165701449,241.3192236253,46.0398116852,435.6000836604,252.4358609870
0.2751375688,92.1639302754,148.4750594218,241.6159198636,46.0119533784,435.6500512807,252.5173409360
0.2756378189,92.1308583355,148.5335486987,241.9119486693,45.9841418723,435.7002628722,252.5988208849
0.2761380690,92.0971207510,148.5920379756,242.2073097903,45.9561317126,435.7507403444,252.6803008339
0.2766383192,92.0627195930,148.6505272525,242.5020029789,45.9279386636,435.8015056070,252.7617807829
0.2771385693,92.0276569433,148.7090165294,242.7960279918,45.8995853556,435.8525805697,252.8432607319
0.2776388194,91.9919348946,148.7675058063,243.0893845905,45.8710944187,435.9039871422,252.9247406808
0.2781390695,91.9555555505,148.8259950832,243.3820725407,45.8424884830,435.9557472341,253.0062206298
0.2786393197,91.9185210250,148.8844843601,243.6740916126,45.8137901786,436.0078827552,253.0877005788
0.2791395698,91.8808334431,148.9429736370,243.9654415811,45.7850221358,436.0604156150,253.1691805278
0.2796398199,91.8424949403,149.0014629139,244.2561222254,45.7562069846,436.1133677233,253.2506604767
0.2801400700,91.8035076628,149.0599521908,244.5461333292,45.7273673552,436.1667389931,253.3321404257
0.2806403202,91.7638737672,149.1184414677,244.8354746807,45.6985258777,436.2205050679,253.4136203747
0.2811405703,91.7235954209,149.1769307446,245.1241460728,45.6697051823,436.2746641614,253.4951003237
0.2816408204,91.6826748018,149.2354200215,245.4121473026,45.6409278990,436.3292147251,253.5765802726
0.2821410705,91.6411140980,149.2939092984,245.6994781718,45.6122166581,436.3841552108,253.6580602216
0.2826413207,91.5989155083,149.3523985753,245.9861384867,45.5835940896,436.4394840701,253.7395401706
0.2831415708,91.5560812419,149.4108878522,246.2721280579,45.5550828238,436.4951997545,253.8210201196
0.2836418209,91.5126135182,149.4693771291,246.5574467008,45.5267054907,436.5513007159,253.9025000685
0.2841420710,91.4685145672,149.5278664060,246.8420942350,45.4984847205,436.6077854057,253.9839800175
0.2846423212,91.4237866291,149.5863556829,247.1260704847,45.4704431433,436.6646522757,254.0654599665
0.2851425713,91.3784319541,149.6448449598,247.4093752787,45.4426033893,436.7218997775,254.1469399155
0.2856428214,91.3324528030,149.7033342367,247.6920084503,45.4149880885,436.7795263627,254.2284198644
0.2861430715,91.2858514465,149.7618235136,247.9739698371,45.3876198713,436.8375304831,254.3098998134
0.2866433217,91.2386301658,149.8203127905,248.2552592814,45.3605213675,436.8959105902,254.3913797624
0.2871435718,91.1907912519,149.8788020674,248.5358766300,45.3337152075,436.9546796344,254.4728597114
0.2876438219,91.1423370060,149.9372913443,248.8158217341,45.3072240214,437.0141606387,254.5543396603
0.2881440720,91.0932697393,149.9957806212,249.0950944495,45.2810704393,437.0744156270,254.6358196093
0.2886443222,91.0435917731,150.0542698981,249.3736946365,45.2552770912,437.1353490349,254.7172995583
0.2891445723,90.9933054385,150.1127591750,249.6516221600,45.2298666075,437.1968652975,254.7987795073
0.2896448224,90.9424130767,150.1712484519,249.9288768891,45.2048616182,437.2588688503,254.8802594562
0.2901450725,90.8909170387,150.2297377288,250.2054586979,45.1802847534,437.3212641286,254.9617394052
0.2906453227,90.8388196853,150.2882270057,250.4813674645,45.1561586433,437.3839555677,255.0432193542
0.2911455728,90.7861233873,150.3467162826,250.7566030719,45.1325059180,437.4468476030,255.1246993032
0.2916458229,90.7328305251,150.4052055595,251.0311654075,45.1093492077,437.5098446700,255.2061792521
0.2921460730,90.6789434889,150.4636948364,251.3050543631,45.0867111424,437.5728512038,255.2876592011
0.2926463232,90.6244646785,150.5221841134,251.5782698352,45.0646143524,437.6357716399,255.3691391501
0.2931465733,90.5693965036,150.5806733903,251.8508117246,45.0430814678,437.6985104136,255.4506190990
0.2936468234,90.5137413832,150.6391626672,252.1226799370,45.0221351187,437.7609719603,255.5320990480
0.2941470735,90.4575017462,150.6976519441,252.3938743821,45.0017979353,437.8230607154,255.6135789970
0.2946473237,90.4006800307,150.7561412210,252.6643949746,44.9820925476,437.8846853885,255.6950589460
0.2951475738,90.3432786846,150.8146304979,252.9342416335,44.9630415859,437.9458945537,255.7765388949
0.2956478239,90.2853001651,150.8731197748,253.2034142822,44.9446676803,438.0067918107,255.8580188439
0.2961480740,90.2267469388,150.9316090517,253.4719128489,44.9269934608,438.0674557417,255.9394987929
0.2966483242,90.1676214819,150.9900983286,253.7397372661,44.9100415577,438.1279649290,256.0209787419
0.2971485743,90.1079262795,151.0485876055,254.0068874710,44.8938213273,438.1883979547,256.1024586908
0.2976488244,90.0476638265,151.1070768824,254.2733634051,44.8777855380,438.2488334012,256.1839386398
0.2981490745,89.9868366267,151.1655661593,254.5391650147,44.8616522283,438.3093498507,256.2654185888
0.2986493247,89.9254471933,151.2240554362,254.8042922504,44.8454417453,438.3700258855,256.3468985378
0.2991495748,89.8634980486,151.2825447131,255.0687450675,44.8291744358,438.4309400878,256.4283784867
0.2996498249,89.8009917241,151.3410339900,255.3325234256,44.8128706467,438.4921710399,256.5098584357
0.3001500750,89.7379307602,151.3995232669,255.5956272890,44.7965507248,438.5537973240,256.5913383847
0.3006503252,89.6743177066,151.4580125438,255.8580566266,44.7802350172,438.6158975225,256.6728183337
0.3011505753,89.6101551218,151.5165018207,256.1198114116,44.7639438708,438.6785450791,256.7542982826
0.3016508254,89.5454455735,151.5749910976,256.3808916218,44.7476976323,438.7416402591,256.8357782316
0.3021510755,89.4801916381,151.6334803745,256.6412972396,44.7315166489,438.8050964638,256.9172581806
0.3026513257,89.4143959011,151.6919696514,256.9010282520,44.7154212672,438.8688872741,256.9987381296
0.3031515758,89.3480609565,151.7504589283,257.1600846503,44.6994318343,438.9329862711,257.0802180785
0.3036518259,89.2811894075,151.8089482052,257.4184664305,44.6835686971,438.9973670355,257.1616980275
0.3041520760,89.2137838659,151.8674374821,257.6761735930,44.6678522025,439.0620031483,257.2431779765
0.3046523262,89.1458469520,151.9259267590,257.9332061428,44.6523026973,439.1268681905,257.3246579255
0.3051525763,89.0773812952,151.9844160359,258.1895640896,44.6369405285,439.1919357428,257.4061378744
0.3056528264,89.0083895330,152.0429053128,258.4452474472,44.6217860430,439.2571793863,257.4876178234
0.3061530765,88.9388743121,152.1013945897,258.7002562343,44.6068595877,439.3225727017,257.5690977724
0.3066533267,88.8688382871,152.1598838666,258.9545904741,44.5921815095,439.3880892701,257.6505777214
0.3071535768,88.7982841217,152.2183731435,259.2082501940,44.5777721554,439.4537026724,257.7320576703
0.3076538269,88.7272144875,152.2768624204,259.4612354264,44.5636518721,439.5193864894,257.8135376193
0.3081540770,88.6556320650,152.3353516973,259.7135462078,44.5498410067,439.5851143020,257.8950175683
0.3086543272,88.5835395428,152.3938409742,259.9651825795,44.5363599060,439.6508596912,257.9764975173
0.3091545773,88.5109396178,152.4523302511,260.2161445872,44.5232289170,439.7165962378,258.0579774662
0.3096548274,88.4378349953,152.5108195280,260.4664322811,44.5104683865,439.7823590113,258.1394574152
0.3101550775,88.3642283888,152.5693088049,260.7160457161,44.4980986615,439.8483794547,258.2209373642
0.3106553277,88.2901225199,152.6277980818,260.9649849515,44.4861400889,439.9146439858,258.3024173132
0.3111555778,88.2155201186,152.6862873587,261.2132500510,44.4746130155,439.9811079208,258.3838972621
0.3116558279,88.1404239226,152.7447766356,261.4608410831,44.4635377883,440.0477265759,258.4653772111
0.3121560780,88.0648366781,152.8032659125,261.7077581206,44.4529347542,440.1144552671,258.5468571601
0.3126563282,87.9887611390,152.8617551894,261.9540012409,44.4428242601,440.1812493106,258.6283371091
0.3131565783,87.9122000674,152.9202444663,262.1995705260,44.4332266528,440.2480640224,258.7098170580
0.3136568284,87.8351562330,152.9787337432,262.4444660622,44.4241622794,440.3148547188,258.7912970070
0.3141570785,87.7576324136,153.0372230201,262.6886879406,44.4156514868,440.3815767159,258.8727769560
0.3146573287,87.6796313950,153.0957122970,262.9322362566,44.4077146217,440.4481853297,258.9542569050
0.3151575788,87.6011559703,153.1542015739,263.1751111103,44.4003720312,440.5146358763,259.0357368539
0.3156578289,87.5222089409,153.2126908508,263.4173126061,44.3936440621,440.5808836720,259.1172168029
0.3161580790,87.4427931155,153.2711801277,263.6588408531,44.3875510613,440.6469225984,259.1986967519
0.3166583292,87.3629113107,153.3296694046,263.8996959648,44.3821133759,440.7129082269,259.2801767009
0.3171585793,87.2825663504,153.3881586815,264.1398780594,44.3773513525,440.7788529518,259.3616566498
0.3176588294,87.2017610663,153.4466479584,264.3793872595,44.3732853383,440.8447455592,259.4431365988
0.3181590795,87.1204982976,153.5051372353,264.6182236920,44.3699356800,440.9105748350,259.5246165478
0.3186593297,87.0387808910,153.5636265122,264.8563874887,44.3673227246,440.9763295650,259.6060964967
0.3191595798,86.9566117004,153.6221157891,265.0938787857,44.3654668190,441.0419985351,259.6875764457
0.3196598299,86.8739935872,153.6806050660,265.3306977237,44.3643883101,441.1075705312,259.7690563947
0.3201600800,86.7909294203,153.7390943429,265.5668444477,44.3641009471,441.1730343393,259.8505363437
0.3206603302,86.7074220755,153.7975836199,265.8023191075,44.3642640797,441.2383787453,259.9320162926
0.3211605803,86.6234744362,153.8560728968,266.0371218572,44.3646722923,441.3035925350,260.0134962416
0.3216608304,86.5390893928,153.9145621737,266.2712528556,44.3653193443,441.3686644944,260.0949761906
0.3221610805,86.4542698429,153.9730514506,266.5047122658,44.3661989951,441.4335834093,260.1764561396
0.3226613307,86.3690186911,154.0315407275,266.7375002555,44.3673050040,441.4983130046,260.2579360885
0.3231615808,86.2833388492,154.0900300044,266.9696169970,44.3686311304,441.5627320885,260.3394160375
0.3236618309,86.1972332358,154.1485192813,267.2010626669,44.3701711338,441.6268740710,260.4208959865
0.3241620810,86.1107047765,154.2070085582,267.4318374464,44.3719187735,441.6907953993,260.5023759355
0.3246623312,86.0237564040,154.2654978351,267.6619415213,44.3738678089,441.7545525209,260.5838558844
0.3251625813,85.9363910577,154.3239871120,267.8913750819,44.3760119994,441.8182018830,260.6653358334
0.3256628314,85.8486116836,154.3824763889,268.1201383227,44.3783451044,441.8817999331,260.7468157824
0.3261630815,85.7604212349,154.4409656658,268.3482314430,44.3808608834,441.9454031185,260.8282957314
0.3266633317,85.6718226712,154.4994549427,268.5756546466,44.3835530955,442.0090678865,260.9097756803
0.3271635818,85.5828189587,154.5579442196,268.8024081416,44.3864155004,442.0728506845,260.9912556293
0.3276638319,85.4934130705,154.6164334965,269.0284921408,44.3894418573,442.1368079599,261.0727355783
0.3281640820,85.4036079861,154.6749227734,269.2539068612,44.3926259256,442.2009961600,261.1542155273
0.3286643322,85.3134066914,154.7334120503,269.4786525247,44.3959614648,442.2654717322,261.2356954762
0.3291645823,85.2228121790,154.7919013272,269.7027293573,44.3994422342,442.3302484230,261.3171754252
0.3296648324,85.1318274478,154.8503906041,269.9261375898,44.4030619933,442.3951081054,261.3986553742
0.3301650825,85.0404555029,154.9088798810,270.1488774573,44.4068145013,442.4600310249,261.4801353232
0.3306653327,84.9486993561,154.9673691579,270.3709491993,44.4106935177,442.5250407949,261.5616152721
0.3311655828,84.8565620252,155.0258584348,270.5923530601,44.4146928020,442.5901610286,261.6430952211
0.3316658329,84.7640465342,155.0843477117,270.8130892882,44.4188061134,442.6554153391,261.7245751701
0.3321660830,84.6711559134,155.1428369886,271.0331581367,44.4230272114,442.7208273398,261.8060551191
0.3326663332,84.5778931992,155.2013262655,271.2525598632,44.4273498553,442.7864206439,261.8875350680
0.3331665833,84.4842614340,155.2598155424,271.4712947296,44.4317678046,442.8522188646,261.9690150170
0.3336668334,84.3902636663,155.3183048193,271.6893630025,44.4362748186,442.9182456151,262.0504949660
0.3341670835,84.2959029505,155.3767940962,271.9067649528,44.4408646568,442.9845245087,262.1319749150
0.3346673337,84.2011823470,155.4352833731,272.1235008561,44.4455310785,443.0510791587,262.2134548639
0.3351675838,84.1061049220,155.4937726500,272.3395709922,44.4502678431,443.1179331783,262.2949348129
0.3356678339,84.0106737476,155.5522619269,272.5549756455,44.4550687100,443.1851491270,262.3764147619
0.3361680840,83.9148919015,155.6107512038,272.7697151048,44.4599274386,443.2529750960,262.4578947109
0.3366683342,83.8187624675,155.6692404807,272.9837896636,44.4648377882,443.3213604077,262.5393746598
0.3371685843,83.7222885346,155.7277297576,273.1971996194,44.4697935184,443.3901956301,262.6208546088
0.3376688344,83.6254731977,155.7862190345,273.4099452747,44.4747883884,443.4593713313,262.7023345578
0.3381690845,83.5283195573,155.8447083114,273.6220269360,44.4798161577,443.5287780790,262.7838145068
0.3386693347,83.4308307192,155.9031975883,273.8334449145,44.4848705856,443.5983064412,262.8652944557
0.3391695848,83.3330097950,155.9616868652,274.0441995259,44.4899454315,443.6678469858,262.9467744047
0.3396698349,83.2348599013,156.0201761421,274.2542910901,44.4950344549,443.7372902808,263.0282543537
0.3401700850,83.1363841605,156.0786654190,274.4637199318,44.5001314151,443.8065268941,263.1097343027
0.3406703352,83.0375857000,156.1371546959,274.6724863797,44.5052300715,443.8754473936,263.1912142516
0.3411705853,82.9384676526,156.1956439728,274.8805907673,44.5103241835,443.9439423472,263.2726942006
0.3416708354,82.8390331562,156.2541332497,275.0880334325,44.5154075104,444.0119023229,263.3541741496
0.3421710855,82.7392853542,156.3126225266,275.2948147176,44.5204738118,444.0792945353,263.4356540985
0.3426713357,82.6392273946,156.3711118035,275.5009349691,44.5255168469,444.1466312601,263.5171340475
0.3431715858,82.5388624309,156.4296010804,275.7063945384,44.5305335106,444.2139667552,263.5986139965
0.3436718359,82.4381936215,156.4880903573,275.9111937809,44.5357343728,444.2812254335,263.6800939455
0.3441720860,82.3372241295,156.5465796342,276.1153330567,44.5412420301,444.3483317078,263.7615738944
0.3446723362,82.2359571232,156.6050689111,276.3188127303,44.5470454735,444.4152099911,263.8430538434
0.3451725863,82.1343957757,156.6635581880,276.5216331704,44.5531336934,444.4817846962,263.9245337924
0.3456728364,82.0325432648,156.7220474649,276.7237947504,44.5594956808,444.5479802360,264.0060137414
0.3461730865,81.9304027732,156.7805367418,276.9252978480,44.5661204262,444.6137210235,264.0874936903
0.3466733367,81.8279774881,156.8390260187,277.1261428454,44.5729969204,444.6789314714,264.1689736393
0.3471735868,81.7252706016,156.8975152956,277.3263301290,44.5801141541,444.7435359927,264.2504535883
0.3476738369,81.6222853102,156.9560045725,277.5258600898,44.5874611180,444.8074590003,264.3319335373
0.3481740870,81.5190248150,157.0144938494,277.7247331232,44.5950268027,444.8706249070,264.4134134862
0.3486743372,81.4154923215,157.0729831264,277.9229496291,44.6028001991,444.9329723550,264.4948934352
0.3491745873,81.3116910399,157.1314724033,278.1205100115,44.6107702977,444.9945988894,264.5763733842
0.3496748374,81.2076241845,157.1899616802,278.3174146790,44.6189260894,445.0555827993,264.6578533332
0.3501750875,81.1032949741,157.2484509571,278.5136640447,44.6272565647,445.1159785833,264.7393332821
0.3506753377,80.9987066318,157.3069402340,278.7092585259,44.6357507145,445.1758407402,264.8208132311
0.3511755878,80.8938623847,157.3654295109,278.9041985444,44.6443975294,445.2352237685,264.9022931801
0.3516758379,80.7887654643,157.4239187878,279.0984845263,44.6531860001,445.2941821669,264.9837731291
0.3521760880,80.6834191063,157.4824080647,279.2921169023,44.6621051174,445.3527704341,265.0652530780
0.3526763382,80.5778265501,157.5408973416,279.4850961073,44.6711438719,445.4110430688,265.1467330270
0.3531765883,80.4719910396,157.5993866185,279.6774225806,44.6802912543,445.4690545697,265.2282129760
0.3536768384,80.3659158222,157.6578758954,279.8690967658,44.6895362554,445.5268594353,265.3096929250
0.3541770885,80.2596041495,157.7163651723,280.0601191111,44.6988678658,445.5845121644,265.3911728739
0.3546773387,80.1530592769,157.7748544492,280.2504900690,44.7082750763,445.6420672557,265.4726528229
0.3551775888,80.0462844636,157.8333437261,280.4402100963,44.7177468775,445.6995792078,265.5541327719
0.3556778389,79.9392829725,157.8918330030,280.6292796541,44.7272722602,445.7571025193,265.6356127209
0.3561780890,79.8320580703,157.9503222799,280.8176992080,44.7368402151,445.8146916890,265.7170926698
0.3566783392,79.7246130273,158.0088115568,281.0054692280,44.7464397328,445.8723642118,265.7985726188
0.3571785893,79.6169511172,158.0673008337,281.1925901883,44.7560598042,445.9300264833,265.8800525678
0.3576788394,79.5090756177,158.1257901106,281.3790625676,44.7656894198,445.9876381332,265.9615325168
0.3581790895,79.4009898095,158.1842793875,281.5648868488,44.7753175704,446.0451638223,266.0430124657
0.3586793397,79.2926969770,158.2427686644,281.7500635194,44.7849332467,446.1025682115,266.1244924147
0.3591795898,79.1842004078,158.3012579413,281.9345930708,44.7945254394,446.1598159616,266.2059723637
0.3596798399,79.0755033932,158.3597472182,282.1184759993,44.8040831392,446.2168717335,266.2874523127
0.3601800900,78.9666092273,158.4182364951,282.3017128051,44.8135953368,446.2737001880,266.3689322616
0.3606803402,78.8575212077,158.4767257720,282.4843039930,44.8230510230,446.3302659860,266.4504122106
0.3611805903,78.7482426350,158.5352150489,282.6662500720,44.8324391883,446.3865337883,266.5318921596
0.3616808404,78.6387768132,158.5937043258,282.8475515554,44.8417488236,446.4424682558,266.6133721086
0.3621810905,78.5291270489,158.6521936027,283.0282089609,44.8509689195,446.4980340493,266.6948520575
0.3626813407,78.4192966522,158.7106828796,283.2082228106,44.8600884667,446.5531958297,266.7763320065
0.3631815908,78.3092889358,158.7691721565,283.3875936308,44.8690964560,446.6079182578,266.8578119555
0.3636818409,78.1991072153,158.8276614334,283.5663219520,44.8779818781,446.6622878885,266.9392919045
0.3641820910,78.0887548094,158.8861507103,283.7444083093,44.8867337235,446.7165698105,267.0207718534
0.3646823412,77.9782350393,158.9446399872,283.9218532419,44.8953409832,446.7707389533,267.1022518024
0.3651825913,77.8675512292,159.0031292641,284.0986572933,44.9037926477,446.8247560135,267.1837317514
0.3656828414,77.7567067057,159.0616185410,284.2748210115,44.9120777077,446.8785816881,267.2652117004
0.3661830915,77.6457047982,159.1201078179,284.4503449486,44.9201851541,446.9321766736,267.3466916493
0.3666833417,77.5345488386,159.1785970948,284.6252296610,44.9281039774,446.9855016671,267.4281715983
0.3671835918,77.4232421614,159.2370863717,284.7994757096,44.9358231684,447.0385173651,267.5096515473
0.3676838419,77.3117881035,159.2955756486,284.9730836592,44.9433317178,447.0911844646,267.5911314962
0.3681840920,77.2001900041,159.3540649255,285.1460540792,44.9506186162,447.1434636622,267.6726114452
0.3686843422,77.0884512049,159.4125542024,285.3183875433,44.9576728922,447.1953156548,267.7540913942
0.3691845923,76.9765750498,159.4710434793,285.4900846292,44.9645333291,447.2467011391,267.8355713432
0.3696848424,76.8645648851,159.5295327562,285.6611459192,44.9712455219,447.2975808120,267.9170512921
0.3701850925,76.7524240592,159.5880220331,285.8315719995,44.9778162616,447.3479153702,267.9985312411
0.3706853427,76.6401559224,159.6465113100,286.0013634609,44.9842523388,447.3976655104,268.0800111901
0.3711855928,76.5277638275,159.7050005869,286.1705208982,44.9905605441,447.4467919295,268.1614911391
0.3716858429,76.4152511290,159.7634898638,286.3390449107,44.9967476684,447.4952543625,268.2429710880
0.3721860930,76.3026211836,159.8219791407,286.5069361018,45.0028205023,447.5429575314,268.3244510370
0.3726863432,76.1898773496,159.8804684176,286.6741950791,45.0087858366,447.5899137815,268.4059309860
0.3731865933,76.0770229874,159.9389576945,286.8408224546,45.0146504620,447.6362023795,268.4874109350
0.3736868434,75.9640614593,159.9974469714,287.0068188443,45.0204211691,447.6819025922,268.5688908839
0.3741870935,75.8509961290,160.0559362483,287.1721848688,45.0261047488,447.7270936861,268.6503708329
