t,x_fit,y_fit,z_fit,x_target,y_target,z_target
0.2426213107,-0.1120928390,-0.1984260594,0.5860718540,-0.3241550696,-0.4899995811,1.9524948000
0.2431215608,-0.1119437565,-0.1985597247,0.5871970185,-0.3241550696,-0.4900306108,1.9526334220
0.2436218109,-0.1117935372,-0.1986933899,0.5883216816,-0.3241550696,-0.4900616405,1.9527720439
0.2441220610,-0.1116421887,-0.1988270551,0.5894458425,-0.3241550696,-0.4900926702,1.9529106659
0.2446223112,-0.1114897188,-0.1989607204,0.5905695002,-0.3241550696,-0.4901236999,1.9530492878
0.2451225613,-0.1113361351,-0.1990943856,0.5916926539,-0.3241550696,-0.4901547296,1.9531879097
0.2456228114,-0.1111814454,-0.1992280509,0.5928153027,-0.3241550696,-0.4901857593,1.9533265317
0.2461230615,-0.1110256575,-0.1993617161,0.5939374456,-0.3241550696,-0.4902167890,1.9534651536
0.2466233117,-0.1108687791,-0.1994953814,0.5950590817,-0.3241550696,-0.4902478187,1.9536037756
0.2471235618,-0.1107108181,-0.1996290466,0.5961802103,-0.3241550696,-0.4902788484,1.9537423975
0.2476238119,-0.1105517823,-0.1997627119,0.5973008303,-0.3241550696,-0.4903098781,1.9538810195
0.2481240620,-0.1103916796,-0.1998963771,0.5984209409,-0.3241550696,-0.4903409079,1.9540196414
0.2486243122,-0.1102305180,-0.2000300424,0.5995405413,-0.3241550696,-0.4903719376,1.9541582633
0.2491245623,-0.1100683052,-0.2001637076,0.6006596304,-0.3241550696,-0.4904029673,1.9542968853
0.2496248124,-0.1099050494,-0.2002973729,0.6017782074,-0.3241550696,-0.4904339970,1.9544355072
0.2501250625,-0.1097407585,-0.2004310381,0.6028962714,-0.3241550696,-0.4904650267,1.9545741292
0.2506253127,-0.1095754406,-0.2005647034,0.6040138216,-0.3241550696,-0.4904960564,1.9547127511
0.2511255628,-0.1094091036,-0.2006983686,0.6051308570,-0.3241550696,-0.4905270862,1.9548513731
0.2516258129,-0.1092417556,-0.2008320339,0.6062473768,-0.3241550696,-0.4905581159,1.9549899950
0.2521260630,-0.1090734048,-0.2009656991,0.6073633801,-0.3241550696,-0.4905891456,1.9551286169
0.2526263132,-0.1089040593,-0.2010993643,0.6084788659,-0.3241550696,-0.4906201753,1.9552672389
0.2531265633,-0.1087337272,-0.2012330296,0.6095938334,-0.3241550696,-0.4906512050,1.9554058608
0.2536268134,-0.1085624167,-0.2013666948,0.6107082817,-0.3241550696,-0.4906822347,1.9555444828
0.2541270635,-0.1083901360,-0.2015003601,0.6118222100,-0.3241550696,-0.4907132644,1.9556831047
0.2546273137,-0.1082168934,-0.2016340253,0.6129356173,-0.3241550696,-0.4907442941,1.9558217267
0.2551275638,-0.1080426970,-0.2017676906,0.6140485028,-0.3241550696,-0.4907753237,1.9559603486
0.2556278139,-0.1078675552,-0.2019013558,0.6151608655,-0.3241550696,-0.4908063534,1.9560989705
0.2561280640,-0.1076914763,-0.2020350211,0.6162727047,-0.3241550696,-0.4908373831,1.9562375925
0.2566283142,-0.1075144686,-0.2021686863,0.6173840194,-0.3241550696,-0.4908684128,1.9563762144
0.2571285643,-0.1073365404,-0.2023023516,0.6184948087,-0.3241550696,-0.4908994424,1.9565148364
0.2576288144,-0.1071577002,-0.2024360168,0.6196050718,-0.3241550696,-0.4909304721,1.9566534583
0.2581290645,-0.1069779563,-0.2025696821,0.6207148078,-0.3241550696,-0.4909615017,1.9567920803
0.2586293147,-0.1067973171,-0.2027033473,0.6218240158,-0.3241550696,-0.4909925313,1.9569307022
0.2591295648,-0.1066157912,-0.2028370126,0.6229326949,-0.3241550696,-0.4910235610,1.9570693241
0.2596298149,-0.1064333869,-0.2029706778,0.6240408443,-0.3241550696,-0.4910545906,1.9572079461
0.2601300650,-0.1062501128,-0.2031043431,0.6251484631,-0.3241550696,-0.4910856202,1.9573465680
0.2606303152,-0.1060659774,-0.2032380083,0.6262555504,-0.3241550696,-0.4911166498,1.9574851900
0.2611305653,-0.1058809893,-0.2033716736,0.6273621054,-0.3241550696,-0.4911476794,1.9576238119
0.2616308154,-0.1056951569,-0.2035053388,0.6284681271,-0.3241550696,-0.4911787090,1.9577624338
0.2621310655,-0.1055084889,-0.2036390040,0.6295736148,-0.3241550696,-0.4912097385,1.9579010558
0.2626313157,-0.1053209939,-0.2037726693,0.6306785674,-0.3241550696,-0.4912407681,1.9580396777
0.2631315658,-0.1051326805,-0.2039063345,0.6317829843,-0.3241550696,-0.4912717976,1.9581782997
0.2636318159,-0.1049435574,-0.2040399998,0.6328868644,-0.3241550696,-0.4913028272,1.9583169216
0.2641320660,-0.1047536331,-0.2041736650,0.6339902070,-0.3241550696,-0.4913338567,1.9584555436
0.2646323162,-0.1045629166,-0.2043073303,0.6350930111,-0.3241550696,-0.4913648862,1.9585941655
0.2651325663,-0.1043714163,-0.2044409955,0.6361952759,-0.3241550696,-0.4913959157,1.9587327874
0.2656328164,-0.1041791412,-0.2045746608,0.6372970006,-0.3241550696,-0.4914269451,1.9588714094
0.2661330665,-0.1039860998,-0.2047083260,0.6383981842,-0.3241550696,-0.4914579746,1.9590100313
0.2666333167,-0.1037923011,-0.2048419913,0.6394988260,-0.3241550696,-0.4914890041,1.9591486533
0.2671335668,-0.1035977537,-0.2049756565,0.6405989250,-0.3241550696,-0.4915200335,1.9592872752
0.2676338169,-0.1034024666,-0.2051093218,0.6416984803,-0.3241550696,-0.4915510629,1.9594258972
0.2681340670,-0.1032064485,-0.2052429870,0.6427974912,-0.3241550696,-0.4915820923,1.9595645191
0.2686343172,-0.1030097083,-0.2053766523,0.6438959568,-0.3241550696,-0.4916131217,1.9597031410
0.2691345673,-0.1028122548,-0.2055103175,0.6449938762,-0.3241550696,-0.4916441511,1.9598417630
0.2696348174,-0.1026140970,-0.2056439828,0.6460912485,-0.3241550696,-0.4916751804,1.9599803849
0.2701350675,-0.1024152438,-0.2057776480,0.6471880730,-0.3241550696,-0.4917062098,1.9601190069
0.2706353177,-0.1022157040,-0.2059113132,0.6482843486,-0.3241550696,-0.4917372391,1.9602576288
0.2711355678,-0.1020154867,-0.2060449785,0.6493800747,-0.3241550696,-0.4917682684,1.9603962508
0.2716358179,-0.1018146008,-0.2061786437,0.6504752503,-0.3241550696,-0.4917992977,1.9605348727
0.2721360680,-0.1016130553,-0.2063123090,0.6515698745,-0.3241550696,-0.4918303269,1.9606734946
0.2726363182,-0.1014108591,-0.2064459742,0.6526639466,-0.3241550696,-0.4918613562,1.9608121166
0.2731365683,-0.1012080213,-0.2065796395,0.6537574657,-0.3241550696,-0.4918923854,1.9609507385
0.2736368184,-0.1010045509,-0.2067133047,0.6548504308,-0.3241550696,-0.4919234145,1.9610893605
0.2741370685,-0.1008004570,-0.2068469700,0.6559428413,-0.3241550696,-0.4919544437,1.9612279824
0.2746373187,-0.1005957486,-0.2069806352,0.6570346962,-0.3241550696,-0.4919854728,1.9613666044
0.2751375688,-0.1003904349,-0.2071143005,0.6581259946,-0.3241550696,-0.4920165019,1.9615052263
0.2756378189,-0.1001845248,-0.2072479657,0.6592167358,-0.3241550696,-0.4920475310,1.9616438482
0.2761380690,-0.0999780275,-0.2073816310,0.6603069189,-0.3241550696,-0.4920785601,1.9617824702
0.2766383192,-0.0997709522,-0.2075152962,0.6613965430,-0.3241550696,-0.4921095891,1.9619210921
0.2771385693,-0.0995633080,-0.2076489615,0.6624856073,-0.3241550696,-0.4921406181,1.9620597141
0.2776388194,-0.0993551040,-0.2077826267,0.6635741109,-0.3241550696,-0.4921716471,1.9621983360
0.2781390695,-0.0991463494,-0.2079162920,0.6646620531,-0.3241550696,-0.4922026761,1.9623369580
0.2786393197,-0.0989370535,-0.2080499572,0.6657494329,-0.3241550696,-0.4922337050,1.9624755799
0.2791395698,-0.0987272253,-0.2081836224,0.6668362495,-0.3241550696,-0.4922647339,1.9626142018
0.2796398199,-0.0985168742,-0.2083172877,0.6679225021,-0.3241550696,-0.4922957629,1.9627528238
0.2801400700,-0.0983060093,-0.2084509529,0.6690081899,-0.3241550696,-0.4923267918,1.9628914457
0.2806403202,-0.0980946398,-0.2085846182,0.6700933120,-0.3241550696,-0.4923578206,1.9630300677
0.2811405703,-0.0978827752,-0.2087182834,0.6711778675,-0.3241550696,-0.4923888495,1.9631686896
0.2816408204,-0.0976704245,-0.2088519487,0.6722618557,-0.3241550696,-0.4924198784,1.9633073116
0.2821410705,-0.0974575971,-0.2089856139,0.6733452757,-0.3241550696,-0.4924509072,1.9634459335
0.2826413207,-0.0972443023,-0.2091192792,0.6744281266,-0.3241550696,-0.4924819360,1.9635845554
0.2831415708,-0.0970305494,-0.2092529444,0.6755104077,-0.3241550696,-0.4925129649,1.9637231774
0.2836418209,-0.0968163477,-0.2093866097,0.6765921180,-0.3241550696,-0.4925439937,1.9638617993
0.2841420710,-0.0966017066,-0.2095202749,0.6776732569,-0.3241550696,-0.4925750225,1.9640004213
0.2846423212,-0.0963866353,-0.2096539402,0.6787538233,-0.3241550696,-0.4926060513,1.9641390432
0.2851425713,-0.0961711432,-0.2097876054,0.6798338166,-0.3241550696,-0.4926370800,1.9642776651
0.2856428214,-0.0959552397,-0.2099212707,0.6809132358,-0.3241550696,-0.4926681088,1.9644162871
0.2861430715,-0.0957389342,-0.2100549359,0.6819920802,-0.3241550696,-0.4926991376,1.9645549090
0.2866433217,-0.0955222361,-0.2101886012,0.6830703489,-0.3241550696,-0.4927301663,1.9646935310
0.2871435718,-0.0953051547,-0.2103222664,0.6841480411,-0.3241550696,-0.4927611951,1.9648321529
0.2876438219,-0.0950876994,-0.2104559317,0.6852251560,-0.3241550696,-0.4927922239,1.9649707749
0.2881440720,-0.0948698797,-0.2105895969,0.6863016927,-0.3241550696,-0.4928232526,1.9651093968
0.2886443222,-0.0946517050,-0.2107232621,0.6873776504,-0.3241550696,-0.4928542813,1.9652480187
0.2891445723,-0.0944331848,-0.2108569274,0.6884530283,-0.3241550696,-0.4928853101,1.9653866407
0.2896448224,-0.0942143284,-0.2109905926,0.6895278256,-0.3241550696,-0.4929163388,1.9655252626
0.2901450725,-0.0939951453,-0.2111242579,0.6906020414,-0.3241550696,-0.4929473676,1.9656638846
0.2906453227,-0.0937756449,-0.2112579231,0.6916756750,-0.3241550696,-0.4929783963,1.9658025065
0.2911455728,-0.0935558369,-0.2113915884,0.6927487255,-0.3241550696,-0.4930094251,1.9659411285
0.2916458229,-0.0933357305,-0.2115252536,0.6938211921,-0.3241550696,-0.4930404538,1.9660797504
0.2921460730,-0.0931153354,-0.2116589189,0.6948930739,-0.3241550696,-0.4930714826,1.9662183723
0.2926463232,-0.0928946609,-0.2117925841,0.6959643702,-0.3241550696,-0.4931025113,1.9663569943
0.2931465733,-0.0926737167,-0.2119262494,0.6970350802,-0.3241550696,-0.4931335401,1.9664956162
0.2936468234,-0.0924525122,-0.2120599146,0.6981052030,-0.3241550696,-0.4931645689,1.9666342382
0.2941470735,-0.0922310568,-0.2121935799,0.6991747378,-0.3241550696,-0.4931955976,1.9667728601
0.2946473237,-0.0920093602,-0.2123272451,0.7002436838,-0.3241550696,-0.4932266264,1.9669114821
0.2951475738,-0.0917874319,-0.2124609104,0.7013120402,-0.3241550696,-0.4932576552,1.9670501040
0.2956478239,-0.0915652814,-0.2125945756,0.7023798062,-0.3241550696,-0.4932886840,1.9671887259
0.2961480740,-0.0913429182,-0.2127282409,0.7034469810,-0.3241550696,-0.4933197128,1.9673273479
0.2966483242,-0.0911203519,-0.2128619061,0.7045135637,-0.3241550696,-0.4933507416,1.9674659698
0.2971485743,-0.0908975920,-0.2129955713,0.7055795535,-0.3241550696,-0.4933817705,1.9676045918
0.2976488244,-0.0906746481,-0.2131292366,0.7066449498,-0.3241550696,-0.4934127993,1.9677432137
0.2981490745,-0.0904515297,-0.2132629018,0.7077097515,-0.3241550696,-0.4934438282,1.9678818357
0.2986493247,-0.0902282464,-0.2133965671,0.7087739580,-0.3241550696,-0.4934748570,1.9680204576
0.2991495748,-0.0900048078,-0.2135302323,0.7098375685,-0.3241550696,-0.4935058859,1.9681590795
0.2996498249,-0.0897812235,-0.2136638976,0.7109005820,-0.3241550696,-0.4935369148,1.9682977015
0.3001500750,-0.0895575029,-0.2137975628,0.7119629979,-0.3241550696,-0.4935679438,1.9684363234
0.3006503252,-0.0893336558,-0.2139312281,0.7130248153,-0.3241550696,-0.4935989727,1.9685749454
0.3011505753,-0.0891096916,-0.2140648933,0.7140860334,-0.3241550696,-0.4936300016,1.9687135673
0.3016508254,-0.0888856200,-0.2141985586,0.7151466515,-0.3241550696,-0.4936610306,1.9688521893
0.3021510755,-0.0886614506,-0.2143322238,0.7162066687,-0.3241550696,-0.4936920596,1.9689908112
0.3026513257,-0.0884371928,-0.2144658891,0.7172660842,-0.3241550696,-0.4937230886,1.9691294331
0.3031515758,-0.0882128565,-0.2145995543,0.7183248972,-0.3241550696,-0.4937541177,1.9692680551
0.3036518259,-0.0879884510,-0.2147332196,0.7193831070,-0.3241550696,-0.4937851467,1.9694066770
0.3041520760,-0.0877639861,-0.2148668848,0.7204407127,-0.3241550696,-0.4938161758,1.9695452990
0.3046523262,-0.0875394714,-0.2150005501,0.7214977135,-0.3241550696,-0.4938472049,1.9696839209
0.3051525763,-0.0873149163,-0.2151342153,0.7225541088,-0.3241550696,-0.4938782340,1.9698225429
0.3056528264,-0.0870903306,-0.2152678805,0.7236098975,-0.3241550696,-0.4939092632,1.9699611648
0.3061530765,-0.0868657238,-0.2154015458,0.7246650791,-0.3241550696,-0.4939402924,1.9700997867
0.3066533267,-0.0866411055,-0.2155352110,0.7257196526,-0.3241550696,-0.4939713216,1.9702384087
0.3071535768,-0.0864164854,-0.2156688763,0.7267736173,-0.3241550696,-0.4940023508,1.9703770306
0.3076538269,-0.0861918730,-0.2158025415,0.7278269724,-0.3241550696,-0.4940333801,1.9705156526
0.3081540770,-0.0859672780,-0.2159362068,0.7288797172,-0.3241550696,-0.4940644094,1.9706542745
0.3086543272,-0.0857427099,-0.2160698720,0.7299318507,-0.3241550696,-0.4940954387,1.9707928964
0.3091545773,-0.0855181784,-0.2162035373,0.7309833723,-0.3241550696,-0.4941264680,1.9709315184
0.3096548274,-0.0852936930,-0.2163372025,0.7320342812,-0.3241550696,-0.4941574973,1.9710701403
0.3101550775,-0.0850692633,-0.2164708678,0.7330845765,-0.3241550696,-0.4941885267,1.9712087623
0.3106553277,-0.0848448990,-0.2166045330,0.7341342576,-0.3241550696,-0.4942195561,1.9713473842
0.3111555778,-0.0846206096,-0.2167381983,0.7351833235,-0.3241550696,-0.4942505854,1.9714860062
0.3116558279,-0.0843964048,-0.2168718635,0.7362317736,-0.3241550696,-0.4942816149,1.9716246281
0.3121560780,-0.0841722941,-0.2170055288,0.7372796070,-0.3241550696,-0.4943126443,1.9717632500
0.3126563282,-0.0839482871,-0.2171391940,0.7383268231,-0.3241550696,-0.4943436737,1.9719018720
0.3131565783,-0.0837243934,-0.2172728593,0.7393734209,-0.3241550696,-0.4943747032,1.9720404939
0.3136568284,-0.0835006226,-0.2174065245,0.7404193997,-0.3241550696,-0.4944057326,1.9721791159
0.3141570785,-0.0832769843,-0.2175401897,0.7414647588,-0.3241550696,-0.4944367621,1.9723177378
0.3146573287,-0.0830534880,-0.2176738550,0.7425094973,-0.3241550696,-0.4944677916,1.9724563598
0.3151575788,-0.0828301433,-0.2178075202,0.7435536145,-0.3241550696,-0.4944988211,1.9725949817
0.3156578289,-0.0826069598,-0.2179411855,0.7445971097,-0.3241550696,-0.4945298506,1.9727336036
0.3161580790,-0.0823839470,-0.2180748507,0.7456399820,-0.3241550696,-0.4945608802,1.9728722256
0.3166583292,-0.0821611146,-0.2182085160,0.7466822307,-0.3241550696,-0.4945919097,1.9730108475
0.3171585793,-0.0819384720,-0.2183421812,0.7477238550,-0.3241550696,-0.4946229393,1.9731494695
0.3176588294,-0.0817160289,-0.2184758465,0.7487648542,-0.3241550696,-0.4946539688,1.9732880914
0.3181590795,-0.0814937947,-0.2186095117,0.7498052274,-0.3241550696,-0.4946849984,1.9734267134
0.3186593297,-0.0812717790,-0.2187431770,0.7508449739,-0.3241550696,-0.4947160280,1.9735653353
0.3191595798,-0.0810499914,-0.2188768422,0.7518840930,-0.3241550696,-0.4947470576,1.9737039572
0.3196598299,-0.0808284413,-0.2190105075,0.7529225839,-0.3241550696,-0.4947780872,1.9738425792
0.3201600800,-0.0806071383,-0.2191441727,0.7539604458,-0.3241550696,-0.4948091168,1.9739812011
0.3206603302,-0.0803860919,-0.2192778380,0.7549976779,-0.3241550696,-0.4948401465,1.9741198231
0.3211605803,-0.0801653117,-0.2194115032,0.7560342795,-0.3241550696,-0.4948711761,1.9742584450
0.3216608304,-0.0799448070,-0.2195451685,0.7570702499,-0.3241550696,-0.4949022057,1.9743970670
0.3221610805,-0.0797245875,-0.2196788337,0.7581055882,-0.3241550696,-0.4949332354,1.9745356889
0.3226613307,-0.0795046625,-0.2198124990,0.7591402937,-0.3241550696,-0.4949642651,1.9746743108
0.3231615808,-0.0792850417,-0.2199461642,0.7601743657,-0.3241550696,-0.4949952947,1.9748129328
0.3236618309,-0.0790657344,-0.2200798294,0.7612078034,-0.3241550696,-0.4950263244,1.9749515547
0.3241620810,-0.0788467501,-0.2202134947,0.7622406060,-0.3241550696,-0.4950573541,1.9750901767
0.3246623312,-0.0786280982,-0.2203471599,0.7632727728,-0.3241550696,-0.4950883838,1.9752287986
0.3251625813,-0.0784097883,-0.2204808252,0.7643043030,-0.3241550696,-0.4951194134,1.9753674206
0.3256628314,-0.0781918297,-0.2206144904,0.7653351959,-0.3241550696,-0.4951504431,1.9755060425
0.3261630815,-0.0779742320,-0.2207481557,0.7663654508,-0.3241550696,-0.4951814728,1.9756446644
0.3266633317,-0.0777570044,-0.2208818209,0.7673950668,-0.3241550696,-0.4952125025,1.9757832864
0.3271635818,-0.0775401564,-0.2210154862,0.7684240432,-0.3241550696,-0.4952435322,1.9759219083
0.3276638319,-0.0773236974,-0.2211491514,0.7694523794,-0.3241550696,-0.4952745619,1.9760605303
0.3281640820,-0.0771076368,-0.2212828167,0.7704800744,-0.3241550696,-0.4953055917,1.9761991522
0.3286643322,-0.0768919840,-0.2214164819,0.7715071277,-0.3241550696,-0.4953366214,1.9763377742
0.3291645823,-0.0766767483,-0.2215501472,0.7725335383,-0.3241550696,-0.4953676511,1.9764763961
0.3296648324,-0.0764619391,-0.2216838124,0.7735593057,-0.3241550696,-0.4953986808,1.9766150180
0.3301650825,-0.0762475658,-0.2218174777,0.7745844290,-0.3241550696,-0.4954297105,1.9767536400
0.3306653327,-0.0760336376,-0.2219511429,0.7756089076,-0.3241550696,-0.4954607402,1.9768922619
0.3311655828,-0.0758201640,-0.2220848082,0.7766327406,-0.3241550696,-0.4954917699,1.9770308839
0.3316658329,-0.0756071541,-0.2222184734,0.7776559273,-0.3241550696,-0.4955227997,1.9771695058
0.3321660830,-0.0753946174,-0.2223521386,0.7786784670,-0.3241550696,-0.4955538294,1.9773081277
0.3326663332,-0.0751825630,-0.2224858039,0.7797003589,-0.3241550696,-0.4955848591,1.9774467497
0.3331665833,-0.0749710003,-0.2226194691,0.7807216024,-0.3241550696,-0.4956158888,1.9775853716
0.3336668334,-0.0747599385,-0.2227531344,0.7817421966,-0.3241550696,-0.4956469185,1.9777239936
0.3341670835,-0.0745493869,-0.2228867996,0.7827621409,-0.3241550696,-0.4956779482,1.9778626155
0.3346673337,-0.0743393547,-0.2230204649,0.7837814345,-0.3241550696,-0.4957089779,1.9780012375
0.3351675838,-0.0741298511,-0.2231541301,0.7848000766,-0.3241550696,-0.4957400076,1.9781398594
0.3356678339,-0.0739208854,-0.2232877954,0.7858180666,-0.3241550696,-0.4957710373,1.9782784813
0.3361680840,-0.0737124667,-0.2234214606,0.7868354037,-0.3241550696,-0.4958020670,1.9784171033
0.3366683342,-0.0735046042,-0.2235551259,0.7878520872,-0.3241550696,-0.4958330967,1.9785557252
0.3371685843,-0.0732973070,-0.2236887911,0.7888681163,-0.3241550696,-0.4958641264,1.9786943472
0.3376688344,-0.0730905843,-0.2238224564,0.7898834903,-0.3241550696,-0.4958951561,1.9788329691
0.3381690845,-0.0728844453,-0.2239561216,0.7908982085,-0.3241550696,-0.4959261858,1.9789715911
0.3386693347,-0.0726788991,-0.2240897869,0.7919122702,-0.3241550696,-0.4959572154,1.9791102130
0.3391695848,-0.0724739547,-0.2242234521,0.7929256746,-0.3241550696,-0.4959882451,1.9792488349
0.3396698349,-0.0722696213,-0.2243571174,0.7939384210,-0.3241550696,-0.4960192748,1.9793874569
0.3401700850,-0.0720659079,-0.2244907826,0.7949505088,-0.3241550696,-0.4960503044,1.9795260788
0.3406703352,-0.0718628236,-0.2246244478,0.7959619371,-0.3241550696,-0.4960813341,1.9796647008
0.3411705853,-0.0716603773,-0.2247581131,0.7969727052,-0.3241550696,-0.4961123637,1.9798033227
0.3416708354,-0.0714585782,-0.2248917783,0.7979828125,-0.3241550696,-0.4961433933,1.9799419447
0.3421710855,-0.0712574353,-0.2250254436,0.7989922582,-0.3241550696,-0.4961744229,1.9800805666
0.3426713357,-0.0710569575,-0.2251591088,0.8000010415,-0.3241550696,-0.4962054513,1.9802191885
0.3431715858,-0.0708571537,-0.2252927741,0.8010091619,-0.3241550696,-0.4962362317,1.9803578105
0.3436718359,-0.0706580330,-0.2254264393,0.8020166185,-0.3241550696,-0.4962665928,1.9804964324
0.3441720860,-0.0704596043,-0.2255601046,0.8030234107,-0.3241550696,-0.4962965531,1.9806350544
0.3446723362,-0.0702618765,-0.2256937698,0.8040295376,-0.3241550696,-0.4963261313,1.9807736763
0.3451725863,-0.0700648585,-0.2258274351,0.8050349987,-0.3241550696,-0.4963553461,1.9809122983
0.3456728364,-0.0698685591,-0.2259611003,0.8060397933,-0.3241550696,-0.4963842161,1.9810509202
0.3461730865,-0.0696729873,-0.2260947656,0.8070439205,-0.3241550696,-0.4964127599,1.9811895421
0.3466733367,-0.0694781518,-0.2262284308,0.8080473796,-0.3241550696,-0.4964409964,1.9813281641
0.3471735868,-0.0692840615,-0.2263620961,0.8090501701,-0.3241550696,-0.4964689440,1.9814667860
0.3476738369,-0.0690907252,-0.2264957613,0.8100522911,-0.3241550696,-0.4964966214,1.9816054080
0.3481740870,-0.0688981517,-0.2266294266,0.8110537421,-0.3241550696,-0.4965240474,1.9817440299
0.3486743372,-0.0687063497,-0.2267630918,0.8120545221,-0.3241550696,-0.4965512405,1.9818826519
0.3491745873,-0.0685153280,-0.2268967571,0.8130546306,-0.3241550696,-0.4965782195,1.9820212738
0.3496748374,-0.0683250953,-0.2270304223,0.8140540669,-0.3241550696,-0.4966050030,1.9821598957
0.3501750875,-0.0681356603,-0.2271640875,0.8150528302,-0.3241550696,-0.4966316096,1.9822985177
0.3506753377,-0.0679470317,-0.2272977528,0.8160509199,-0.3241550696,-0.4966580580,1.9824371396
0.3511755878,-0.0677592181,-0.2274314180,0.8170483352,-0.3241550696,-0.4966843669,1.9825757616
0.3516758379,-0.0675722281,-0.2275650833,0.8180450754,-0.3241550696,-0.4967105548,1.9827143835
0.3521760880,-0.0673860705,-0.2276987485,0.8190411400,-0.3241550696,-0.4967366406,1.9828530055
0.3526763382,-0.0672007537,-0.2278324138,0.8200365280,-0.3241550696,-0.4967626428,1.9829916274
0.3531765883,-0.0670162864,-0.2279660790,0.8210312390,-0.3241550696,-0.4967885801,1.9831302493
0.3536768384,-0.0668326771,-0.2280997443,0.8220252720,-0.3241550696,-0.4968144712,1.9832688713
0.3541770885,-0.0666499343,-0.2282334095,0.8230186266,-0.3241550696,-0.4968403346,1.9834074932
0.3546773387,-0.0664680665,-0.2283670748,0.8240113019,-0.3241550696,-0.4968661891,1.9835461152
0.3551775888,-0.0662870822,-0.2285007400,0.8250032974,-0.3241550696,-0.4968920534,1.9836847371
0.3556778389,-0.0661069899,-0.2286344053,0.8259946122,-0.3241550696,-0.4969179460,1.9838233590
0.3561780890,-0.0659277980,-0.2287680705,0.8269852457,-0.3241550696,-0.4969438857,1.9839619810
0.3566783392,-0.0657495149,-0.2289017358,0.8279751973,-0.3241550696,-0.4969698911,1.9841006029
0.3571785893,-0.0655721491,-0.2290354010,0.8289644661,-0.3241550696,-0.4969959808,1.9842392249
0.3576788394,-0.0653957087,-0.2291690663,0.8299530517,-0.3241550696,-0.4970221735,1.9843778468
0.3581790895,-0.0652202023,-0.2293027315,0.8309409531,-0.3241550696,-0.4970484880,1.9845164688
0.3586793397,-0.0650456381,-0.2294363967,0.8319281699,-0.3241550696,-0.4970749427,1.9846550907
0.3591795898,-0.0648720244,-0.2295700620,0.8329147013,-0.3241550696,-0.4971015565,1.9847937126
0.3596798399,-0.0646993694,-0.2297037272,0.8339005465,-0.3241550696,-0.4971283478,1.9849323346
0.3601800900,-0.0645276815,-0.2298373925,0.8348857050,-0.3241550696,-0.4971553355,1.9850709565
0.3606803402,-0.0643569687,-0.2299710577,0.8358701761,-0.3241550696,-0.4971825382,1.9852095785
0.3611805903,-0.0641872394,-0.2301047230,0.8368539590,-0.3241550696,-0.4972099745,1.9853482004
0.3616808404,-0.0640185017,-0.2302383882,0.8378370531,-0.3241550696,-0.4972376631,1.9854868224
0.3621810905,-0.0638507636,-0.2303720535,0.8388194578,-0.3241550696,-0.4972656226,1.9856254443
0.3626813407,-0.0636840334,-0.2305057187,0.8398011722,-0.3241550696,-0.4972938717,1.9857640662
0.3631815908,-0.0635183190,-0.2306393840,0.8407821959,-0.3241550696,-0.4973224290,1.9859026882
0.3636818409,-0.0633536286,-0.2307730492,0.8417625280,-0.3241550696,-0.4973513133,1.9860413101
0.3641820910,-0.0631899702,-0.2309067145,0.8427421680,-0.3241550696,-0.4973805432,1.9861799321
0.3646823412,-0.0630273518,-0.2310403797,0.8437211152,-0.3241550696,-0.4974101372,1.9863185540
0.3651825913,-0.0628657813,-0.2311740450,0.8446993688,-0.3241550696,-0.4974401142,1.9864571760
0.3656828414,-0.0627052668,-0.2313077102,0.8456769282,-0.3241550696,-0.4974704927,1.9865957979
0.3661830915,-0.0625458160,-0.2314413755,0.8466537928,-0.3241550696,-0.4975012914,1.9867344198
0.3666833417,-0.0623874370,-0.2315750407,0.8476299618,-0.3241550696,-0.4975325290,1.9868730418
0.3671835918,-0.0622301376,-0.2317087059,0.8486054347,-0.3241550696,-0.4975642241,1.9870116637
0.3676838419,-0.0620739256,-0.2318423712,0.8495802107,-0.3241550696,-0.4975963953,1.9871502857
0.3681840920,-0.0619188088,-0.2319760364,0.8505542893,-0.3241550696,-0.4976290615,1.9872889076
0.3686843422,-0.0617647950,-0.2321097017,0.8515276696,-0.3241550696,-0.4976622411,1.9874275296
0.3691845923,-0.0616118920,-0.2322433669,0.8525003511,-0.3241550696,-0.4976959528,1.9875661515
0.3696848424,-0.0614601075,-0.2323770322,0.8534723331,-0.3241550696,-0.4977302154,1.9877047734
0.3701850925,-0.0613094491,-0.2325106974,0.8544436150,-0.3241550696,-0.4977650474,1.9878433954
0.3706853427,-0.0611599246,-0.2326443627,0.8554141960,-0.3241550696,-0.4978004676,1.9879820173
0.3711855928,-0.0610115415,-0.2327780279,0.8563840756,-0.3241550696,-0.4978364945,1.9881206393
0.3716858429,-0.0608643075,-0.2329116932,0.8573532531,-0.3241550696,-0.4978731469,1.9882592612
0.3721860930,-0.0607182301,-0.2330453584,0.8583217278,-0.3241550696,-0.4979104434,1.9883978832
0.3726863432,-0.0605733169,-0.2331790237,0.8592894990,-0.3241550696,-0.4979484026,1.9885365051
0.3731865933,-0.0604295753,-0.2333126889,0.8602565662,-0.3241550696,-0.4979870433,1.9886751270
0.3736868434,-0.0602870130,-0.2334463542,0.8612229286,-0.3241550696,-0.4980263840,1.9888137490
