207.703369,406.648407
208.258087,407.970032
208.783966,409.231049
209.326828,410.511414
209.925385,411.858246
210.543640,413.140045
211.283386,414.462158
212.078644,415.636322
212.716553,416.396790
213.391586,417.040527
214.503189,417.694855
215.819412,418.225098
217.295242,418.608459
218.574142,418.837311
220.072968,419.034760
221.623596,419.207184
223.088486,419.396576
224.212463,419.588257
225.713989,419.801758
227.227585,419.873169
228.790802,419.806122
230.363968,419.791199
231.887848,419.860352
233.249847,420.041626
234.478149,420.430511
235.562592,421.058929
236.386063,421.748016
237.261963,422.724365
238.171387,423.870483
239.135529,425.141022
239.900772,426.175507
240.701233,427.181091
241.548523,428.142670
242.454300,429.070770
243.430161,429.923676
244.766006,430.931488
246.190414,431.872131
247.328842,432.559937
248.602631,433.350098
249.780762,434.049255
250.842514,434.660522
251.904251,435.278534
253.258896,436.118744
254.453461,436.940643
255.675293,437.869781
256.737030,438.665222
258.091675,439.743774
259.153442,440.610260
260.215149,441.464355
261.276917,442.298218
262.338684,443.153961
263.400391,444.050171
264.462158,444.908020
265.740906,445.831543
266.878540,446.621765
268.233185,447.489471
269.417114,448.142181
270.649567,448.806793
271.711334,449.377869
273.093292,450.099121
274.420624,450.782959
275.482361,451.366272
276.769470,452.091492
277.898743,452.824036
278.960480,453.555267
280.315125,454.550079
281.532990,455.395081
282.731537,456.297058
283.793274,457.080811
284.855011,457.784241
285.916779,458.447479
286.978516,459.083282
288.471161,459.722626
289.972687,460.331635
291.059998,460.665436
292.561554,461.017731
294.063080,461.163055
295.564636,461.249329
297.046783,461.371582
298.153503,461.523590
299.655029,461.811462
301.156586,462.156464
302.658112,462.638641
303.820007,463.075775
305.174622,463.557831
306.334290,463.897705
307.591034,464.175262
308.923157,464.434570
310.424713,464.705994
311.926239,464.801392
313.302490,464.690918
314.515106,464.491394
316.016632,464.170074
317.518188,463.839569
319.013947,463.606201
320.107056,463.468018
321.608582,463.331360
323.110107,463.221619
324.611664,463.114197
326.113190,462.821472
327.614746,462.387756
328.789337,462.039917
330.143982,461.535858
331.290924,460.983551
332.560364,460.248901
333.622101,459.571289
334.683838,458.905701
336.054443,458.049042
337.393127,457.237579
338.454895,456.682007
339.730621,456.090729
340.871277,455.607086
342.319489,455.063721
343.821014,454.657288
344.935181,454.333496
346.409882,453.877411
347.911438,453.520264
348.999115,453.340118
350.500275,453.053253
352.001282,452.809204
353.089142,452.631989
354.623718,452.379974
356.172699,452.000122
357.688446,451.469086
358.862244,450.970551
360.135071,450.206665
361.128387,449.494965
362.066711,448.707550
362.983002,447.830658
363.966003,446.676514
364.912018,445.464050
365.664703,444.352234
366.498016,442.862152
367.078827,441.694092
367.680786,440.448944
368.306335,439.187805
369.008545,437.876282
369.631287,436.958618
370.576324,435.884186
371.367126,435.102905
372.421906,434.285797
373.471313,433.579987
374.621826,432.990295
376.061829,432.303375
377.377106,431.753418
378.496582,431.262665
379.627960,430.730103
381.002319,429.947510
382.090576,429.250458
383.418701,428.431793
384.480438,427.765900
385.766785,426.921753
386.946960,426.197510
388.038300,425.550781
389.446106,424.658173
390.634003,423.762146
391.781158,422.829681
392.749237,421.949982
393.698120,421.058960
394.626068,420.117371
395.456543,419.101929
396.377899,417.800720
397.123749,416.548492
397.837402,415.314545
398.445953,414.201294
399.185272,412.835968
399.855927,411.680725
400.712067,410.179169
401.428131,409.064941
402.200012,408.003204
402.957855,406.941467
403.773926,405.829865
404.662018,404.525055
405.378052,403.463318
406.182190,402.153687
406.798828,401.046936
407.271973,399.979034
407.623474,398.477509
407.898346,396.975952
408.090149,395.474426
408.111877,393.916290
408.101440,392.392151
408.133270,390.920929
408.361359,389.647430
408.783844,388.496399
409.424896,387.130859
410.157379,385.946991
411.042480,384.813049
411.899750,383.788177
412.754517,382.834381
413.645630,381.871857
414.488892,380.879486
415.589447,379.612274
416.418365,378.591187
417.184814,377.555603
418.014709,376.265411
418.720398,374.844971
419.129211,373.629272
419.381226,372.057465
419.332581,370.897797
