t,x_fit,y_fit,z_fit,x_target,y_target,z_target
0.2401200600,0.1372835057,-0.8630905321,0.0936812436,0.0758007699,-0.9341612149,-0.0066633317
0.2406203102,0.1384213775,-0.8630693253,0.0942504002,0.0771965610,-0.9344850346,-0.0052166873
0.2411205603,0.1395637675,-0.8630474465,0.0948216494,0.0781717707,-0.9348088551,-0.0037700429
0.2416208104,0.1407106772,-0.8630248959,0.0953949932,0.0787829783,-0.9351326759,-0.0023233985
0.2421210605,0.1418621082,-0.8630016738,0.0959704335,0.0792485952,-0.9354564966,-0.0008767542
0.2426213107,0.1430180620,-0.8629777806,0.0965479722,0.0796363298,-0.9357803167,0.0005698902
0.2431215608,0.1441785401,-0.8629532167,0.0971276113,0.0800138904,-0.9361041358,0.0020165346
0.2436218109,0.1453435440,-0.8629279823,0.0977093525,0.0804489855,-0.9364279534,0.0034631790
0.2441220610,0.1465130749,-0.8629020778,0.0982931978,0.0810093232,-0.9367517694,0.0049098233
0.2446223112,0.1476871343,-0.8628755035,0.0988791491,0.0818299214,-0.9370755846,0.0063564677
0.2451225613,0.1488657234,-0.8628482598,0.0994672081,0.0832060206,-0.9373993997,0.0078031121
0.2456228114,0.1500488436,-0.8628203471,0.1000573768,0.0849131838,-0.9377232154,0.0092497565
0.2461230615,0.1512364960,-0.8627917655,0.1006496569,0.0866577956,-0.9380470322,0.0106964008
0.2466233117,0.1524286819,-0.8627625156,0.1012440502,0.0881462402,-0.9383708510,0.0121430452
0.2471235618,0.1536254023,-0.8627325976,0.1018405586,0.0891029174,-0.9386946720,0.0135896896
0.2476238119,0.1548266584,-0.8627020118,0.1024391838,0.0897233650,-0.9390184945,0.0150363340
0.2481240620,0.1560324512,-0.8626707587,0.1030399276,0.0902029456,-0.9393423182,0.0164829783
0.2486243122,0.1572427818,-0.8626388385,0.1036427917,0.0906095760,-0.9396661427,0.0179296227
0.2491245623,0.1584576511,-0.8626062516,0.1042477779,0.0910111732,-0.9399899673,0.0193762671
0.2496248124,0.1596770601,-0.8625729984,0.1048548880,0.0914756540,-0.9403137918,0.0208229115
0.2501250625,0.1609010096,-0.8625390791,0.1054641235,0.0920709355,-0.9406376157,0.0222695558
0.2506253127,0.1621295006,-0.8625044942,0.1060754862,0.0929548315,-0.9409614397,0.0237162002
0.2511255628,0.1633625337,-0.8624692439,0.1066889779,0.0942605819,-0.9412852643,0.0251628446
0.2516258129,0.1646001098,-0.8624333287,0.1073046000,0.0957703538,-0.9416090890,0.0266094890
0.2521260630,0.1658422297,-0.8623967488,0.1079223545,0.0972535052,-0.9419329132,0.0280561333
0.2526263132,0.1670888939,-0.8623595047,0.1085422428,0.0984793942,-0.9422567366,0.0295027777
0.2531265633,0.1683401032,-0.8623215966,0.1091642665,0.0992354519,-0.9425805586,0.0309494221
0.2536268134,0.1695958581,-0.8622830249,0.1097884274,0.0997228684,-0.9429043789,0.0323960665
0.2541270635,0.1708561592,-0.8622437900,0.1104147270,0.1001019341,-0.9432281966,0.0338427108
0.2546273137,0.1721210071,-0.8622038921,0.1110431669,0.1004185335,-0.9435520124,0.0352893552
0.2551275638,0.1733904022,-0.8621633318,0.1116737487,0.1007185511,-0.9438758272,0.0367359996
0.2556278139,0.1746643448,-0.8621221092,0.1123064739,0.1010478713,-0.9441996420,0.0381826440
0.2561280640,0.1759428356,-0.8620802248,0.1129413441,0.1014523788,-0.9445234576,0.0396292883
0.2566283142,0.1772258747,-0.8620376789,0.1135783608,0.1019757931,-0.9448472749,0.0410759327
0.2571285643,0.1785134625,-0.8619944719,0.1142175256,0.1026234234,-0.9451710949,0.0425225771
0.2576288144,0.1798055993,-0.8619506041,0.1148588398,0.1033676000,-0.9454949179,0.0439692215
0.2581290645,0.1811022853,-0.8619060759,0.1155023052,0.1041795827,-0.9458187428,0.0454158658
0.2586293147,0.1824035207,-0.8618608876,0.1161479230,0.1050306312,-0.9461425685,0.0468625102
0.2591295648,0.1837093057,-0.8618150396,0.1167956948,0.1058920051,-0.9464663938,0.0483091546
0.2596298149,0.1850196403,-0.8617685322,0.1174456220,0.1067382163,-0.9467902177,0.0497557990
0.2601300650,0.1863345245,-0.8617213658,0.1180977061,0.1075817991,-0.9471140389,0.0512024433
0.2606303152,0.1876539585,-0.8616735408,0.1187519485,0.1084451951,-0.9474456216,0.0526490877
0.2611305653,0.1889779423,-0.8616250575,0.1194083506,0.1093483672,-0.9478026832,0.0540957321
0.2616308154,0.1903064756,-0.8615759163,0.1200669137,0.1103112785,-0.9481703619,0.0555423765
0.2621310655,0.1916395585,-0.8615261175,0.1207276394,0.1113538920,-0.9485314447,0.0569890208
0.2626313157,0.1929771908,-0.8614756615,0.1213905288,0.1125574685,-0.9488687188,0.0584356652
0.2631315658,0.1943193724,-0.8614245486,0.1220555835,0.1141191196,-0.9491649714,0.0598823096
0.2636318159,0.1956661029,-0.8613727792,0.1227228047,0.1158415649,-0.9494029895,0.0613289540
0.2641320660,0.1970173821,-0.8613203537,0.1233921937,0.1174837013,-0.9495804991,0.0627755983
0.2646323162,0.1983732097,-0.8612672725,0.1240637519,0.1188044259,-0.9497237629,0.0642222427
0.2651325663,0.1997335854,-0.8612135358,0.1247374806,0.1195872563,-0.9498434900,0.0656688871
0.2656328164,0.2010985088,-0.8611591441,0.1254133810,0.1200771357,-0.9499498586,0.0671155314
0.2661330665,0.2024679794,-0.8611040978,0.1260914544,0.1204456994,-0.9500530470,0.0685621758
0.2666333167,0.2038419967,-0.8610483971,0.1267717021,0.1207467462,-0.9501632333,0.0700088202
0.2671335668,0.2052205603,-0.8609920425,0.1274541254,0.1210340747,-0.9502905959,0.0714554646
0.2676338169,0.2066036695,-0.8609350343,0.1281387253,0.1213614838,-0.9504453129,0.0729021089
0.2681340670,0.2079913239,-0.8608773728,0.1288255033,0.1217827722,-0.9506422985,0.0743487533
0.2686343172,0.2093835226,-0.8608190586,0.1295144604,0.1223695198,-0.9509041833,0.0757953977
0.2691345673,0.2107802651,-0.8607600918,0.1302055978,0.1231952113,-0.9512178513,0.0772420421
0.2696348174,0.2121815506,-0.8607004730,0.1308989167,0.1241866812,-0.9515660873,0.0786886864
0.2701350675,0.2135873784,-0.8606402024,0.1315944184,0.1252574659,-0.9519316757,0.0801353308
0.2706353177,0.2149977477,-0.8605792805,0.1322921038,0.1263211019,-0.9522974013,0.0815819752
0.2711355678,0.2164126575,-0.8605177075,0.1329919742,0.1272911258,-0.9526460486,0.0830286196
0.2716358179,0.2178321071,-0.8604554839,0.1336940306,0.1281078127,-0.9529714189,0.0844752639
0.2721360680,0.2192560954,-0.8603926101,0.1343982743,0.1288256080,-0.9532952433,0.0859219083
0.2726363182,0.2206846215,-0.8603290864,0.1351047061,0.1294990466,-0.9536190680,0.0873685527
0.2731365683,0.2221176845,-0.8602649131,0.1358133273,0.1301804126,-0.9539428925,0.0888151971
0.2736368184,0.2235552831,-0.8602000908,0.1365241389,0.1309219904,-0.9542667163,0.0902618414
0.2741370685,0.2249974164,-0.8601346196,0.1372371420,0.1317760639,-0.9545905390,0.0917084858
0.2746373187,0.2264440832,-0.8600685001,0.1379523374,0.1328644563,-0.9549143601,0.0931551302
0.2751375688,0.2278952823,-0.8600017326,0.1386697264,0.1343924842,-0.9552381792,0.0946017746
0.2756378189,0.2293510125,-0.8599343174,0.1393893099,0.1361305122,-0.9555619963,0.0960484189
0.2761380690,0.2308112725,-0.8598662550,0.1401110888,0.1378081849,-0.9558858120,0.0974950633
0.2766383192,0.2322760611,-0.8597975456,0.1408350642,0.1391551469,-0.9562096271,0.0989417077
0.2771385693,0.2337453768,-0.8597281898,0.1415612370,0.1399332469,-0.9565334423,0.1003883521
0.2776388194,0.2352192183,-0.8596581878,0.1422896081,0.1404127830,-0.9568572582,0.1018349964
0.2781390695,0.2366975842,-0.8595875401,0.1430201786,0.1407687354,-0.9571810756,0.1032816408
0.2786393197,0.2381804730,-0.8595162471,0.1437529492,0.1410590758,-0.9575048945,0.1047282852
0.2791395698,0.2396678832,-0.8594443090,0.1444879210,0.1413417755,-0.9578287145,0.1061749296
0.2796398199,0.2411598132,-0.8593717263,0.1452250948,0.1416748062,-0.9581525352,0.1076215739
0.2801400700,0.2426562614,-0.8592984994,0.1459644714,0.1421161392,-0.9584763560,0.1090682183
0.2806403202,0.2441572263,-0.8592246287,0.1467060519,0.1427761181,-0.9588001766,0.1105148627
0.2811405703,0.2456627060,-0.8591501145,0.1474498369,0.1438210647,-0.9591239964,0.1119615071
0.2816408204,0.2471726990,-0.8590749572,0.1481958273,0.1451070418,-0.9594478150,0.1134081514
0.2821410705,0.2486872035,-0.8589991572,0.1489440240,0.1464630016,-0.9597716319,0.1148547958
0.2826413207,0.2502062176,-0.8589227150,0.1496944277,0.1477178964,-0.9600954476,0.1163014402
0.2831415708,0.2517297395,-0.8588456307,0.1504470393,0.1487006784,-0.9604192627,0.1177480846
0.2836418209,0.2532577673,-0.8587679050,0.1512018595,0.1494386657,-0.9607430779,0.1191947289
0.2841420710,0.2547902991,-0.8586895381,0.1519588891,0.1500931466,-0.9610668939,0.1206413733
0.2846423212,0.2563273330,-0.8586105304,0.1527181288,0.1506849510,-0.9613907114,0.1220880177
0.2851425713,0.2578688669,-0.8585308824,0.1534795794,0.1512348948,-0.9617170175,0.1235346621
0.2856428214,0.2594148988,-0.8584505943,0.1542432416,0.1517637940,-0.9620676406,0.1249813064
0.2861430715,0.2609654267,-0.8583696667,0.1550091161,0.1522924645,-0.9624339818,0.1264279508
0.2866433217,0.2625204483,-0.8582880998,0.1557772035,0.1528182567,-0.9627988252,0.1278745952
0.2871435718,0.2640799615,-0.8582058942,0.1565475047,0.1532812383,-0.9631449551,0.1293212396
0.2876438219,0.2656439641,-0.8581230501,0.1573200201,0.1537104127,-0.9634551556,0.1307678839
0.2881440720,0.2672124538,-0.8580395679,0.1580947506,0.1541436340,-0.9637122108,0.1322145283
0.2886443222,0.2687854284,-0.8579554481,0.1588716967,0.1546187565,-0.9639046727,0.1336611727
0.2891445723,0.2703628855,-0.8578706911,0.1596508590,0.1551736341,-0.9640568550,0.1351078171
0.2896448224,0.2719448228,-0.8577852972,0.1604322381,0.1558489482,-0.9641824877,0.1365544614
0.2901450725,0.2735312378,-0.8576992668,0.1612158347,0.1569063027,-0.9642917492,0.1380011058
0.2906453227,0.2751221281,-0.8576126004,0.1620016493,0.1583292438,-0.9643948179,0.1394477502
0.2911455728,0.2767174912,-0.8575252982,0.1627896825,0.1598787094,-0.9645018722,0.1408943946
0.2916458229,0.2783173245,-0.8574373608,0.1635799348,0.1613156374,-0.9646230905,0.1423410389
0.2921460730,0.2799216255,-0.8573487885,0.1643724068,0.1624009656,-0.9647686513,0.1437876833
0.2926463232,0.2815303915,-0.8572595817,0.1651670990,0.1630062872,-0.9649498298,0.1452343277
0.2931465733,0.2831436199,-0.8571697409,0.1659640118,0.1634222618,-0.9651930892,0.1466809721
0.2936468234,0.2847613080,-0.8570792663,0.1667631459,0.1637379014,-0.9654932275,0.1481276164
0.2941470735,0.2863834530,-0.8569881584,0.1675645016,0.1640134740,-0.9658330284,0.1495742608
0.2946473237,0.2880100523,-0.8568964176,0.1683680795,0.1643092474,-0.9661952759,0.1510209052
0.2951475738,0.2896411028,-0.8568040444,0.1691738799,0.1646854895,-0.9665627541,0.1524675496
0.2956478239,0.2912766019,-0.8567110390,0.1699819034,0.1652024681,-0.9669182468,0.1539141939
0.2961480740,0.2929165465,-0.8566174019,0.1707921503,0.1661372152,-0.9672481601,0.1553608383
0.2966483242,0.2945609337,-0.8565231336,0.1716046210,0.1676196671,-0.9675719747,0.1568074827
0.2971485743,0.2962097606,-0.8564282343,0.1724193160,0.1693620839,-0.9678957865,0.1582541271
0.2976488244,0.2978630241,-0.8563327045,0.1732362356,0.1710750833,-0.9682195969,0.1597007714
0.2981490745,0.2995207212,-0.8562365447,0.1740553802,0.1724692826,-0.9685434073,0.1611474158
0.2986493247,0.3011828487,-0.8561397552,0.1748767501,0.1733776605,-0.9688672191,0.1625940602
0.2991495748,0.3028494036,-0.8560423364,0.1757003457,0.1740873106,-0.9691910336,0.1640407046
0.2996498249,0.3045203825,-0.8559442887,0.1765261673,0.1746883340,-0.9695200746,0.1654873489
0.3001500750,0.3061957824,-0.8558456126,0.1773542152,0.1752435388,-0.9698712129,0.1669339933
0.3006503252,0.3078755998,-0.8557463084,0.1781844897,0.1758157331,-0.9702327432,0.1683806377
0.3011505753,0.3095598316,-0.8556463765,0.1790169910,0.1764677252,-0.9705897920,0.1698272821
0.3016508254,0.3112484744,-0.8555458174,0.1798517195,0.1772722348,-0.9709274859,0.1712739264
0.3021510755,0.3129415247,-0.8554446315,0.1806886754,0.1783294788,-0.9712309515,0.1727205708
0.3026513257,0.3146389792,-0.8553428191,0.1815278589,0.1795433657,-0.9714853155,0.1741672152
0.3031515758,0.3163408343,-0.8552403808,0.1823692702,0.1807791538,-0.9716848817,0.1756138596
0.3036518259,0.3180470867,-0.8551373168,0.1832129096,0.1819021019,-0.9718502336,0.1770605039
0.3041520760,0.3197577327,-0.8550336276,0.1840587773,0.1827774683,-0.9719920483,0.1785071483
0.3046523262,0.3214727687,-0.8549293136,0.1849068733,0.1833347302,-0.9721201831,0.1799537927
0.3051525763,0.3231921911,-0.8548243752,0.1857571980,0.1837354250,-0.9722444951,0.1814004371
0.3056528264,0.3249159962,-0.8547188129,0.1866097514,0.1840483058,-0.9723748415,0.1828470814
0.3061530765,0.3266441804,-0.8546126270,0.1874645337,0.1843297978,-0.9725210796,0.1842937258
0.3066533267,0.3283767398,-0.8545058180,0.1883215449,0.1846363261,-0.9726930664,0.1857403702
0.3071535768,0.3301136708,-0.8543983862,0.1891807853,0.1850243158,-0.9729021454,0.1871870146
0.3076538269,0.3318549694,-0.8542903322,0.1900422549,0.1855501920,-0.9731545799,0.1886336589
0.3081540770,0.3336006318,-0.8541816562,0.1909059537,0.1864836276,-0.9734412165,0.1900803033
0.3086543272,0.3353506541,-0.8540723588,0.1917718819,0.1879329811,-0.9737519937,0.1915269477
0.3091545773,0.3371050323,-0.8539624403,0.1926400395,0.1896400272,-0.9740768501,0.1929735921
0.3096548274,0.3388637625,-0.8538519011,0.1935104265,0.1913459876,-0.9744057240,0.1944202364
0.3101550775,0.3406268405,-0.8537407418,0.1943830430,0.1927920845,-0.9747285541,0.1958668808
0.3106553277,0.3423942625,-0.8536289626,0.1952578889,0.1938378884,-0.9750420223,0.1973135252
0.3111555778,0.3441660242,-0.8535165640,0.1961349642,0.1947308015,-0.9753636356,0.1987601696
0.3116558279,0.3459421215,-0.8534035465,0.1970142690,0.1955335682,-0.9756917783,0.2002068139
0.3121560780,0.3477225502,-0.8532899104,0.1978958032,0.1962883772,-0.9760226816,0.2016534583
0.3126563282,0.3495073060,-0.8531756562,0.1987795667,0.1970374174,-0.9763525767,0.2031001027
0.3131565783,0.3512963848,-0.8530607843,0.1996655595,0.1978228775,-0.9766776947,0.2045467471
0.3136568284,0.3530897823,-0.8529452951,0.2005537814,0.1986901304,-0.9769942669,0.2059933914
0.3141570785,0.3548874940,-0.8528291890,0.2014442325,0.1996450714,-0.9773078882,0.2074400358
0.3146573287,0.3566895156,-0.8527124665,0.2023369126,0.2006294114,-0.9776314163,0.2088866802
0.3151575788,0.3584958426,-0.8525951279,0.2032318216,0.2015818944,-0.9779560840,0.2103333246
0.3156578289,0.3603064707,-0.8524771738,0.2041289593,0.2024412639,-0.9782724592,0.2117799689
0.3161580790,0.3621213952,-0.8523586045,0.2050283256,0.2031462637,-0.9785711097,0.2132266133
0.3166583292,0.3639406117,-0.8522394204,0.2059299203,0.2036621292,-0.9788426035,0.2146732577
0.3171585793,0.3657641156,-0.8521196221,0.2068337432,0.2040569659,-0.9790775082,0.2161199021
0.3176588294,0.3675919023,-0.8519992098,0.2077397942,0.2043807768,-0.9792706619,0.2175665464
0.3181590795,0.3694239671,-0.8518781841,0.2086480731,0.2046802080,-0.9794324119,0.2190131908
0.3186593297,0.3712603053,-0.8517565453,0.2095585796,0.2050019060,-0.9795727641,0.2204598352
0.3191595798,0.3731009121,-0.8516342940,0.2104713134,0.2053925170,-0.9797015147,0.2219064796
0.3196598299,0.3749457829,-0.8515114304,0.2113862745,0.2058986872,-0.9798284597,0.2233531239
0.3201600800,0.3767949127,-0.8513879551,0.2123034623,0.2066968768,-0.9799633952,0.2247997683
0.3206603302,0.3786482968,-0.8512638685,0.2132228768,0.2078330822,-0.9801161174,0.2262464127
0.3211605803,0.3805059302,-0.8511391710,0.2141445176,0.2091431894,-0.9802964224,0.2276930571
0.3216608304,0.3823678081,-0.8510138630,0.2150683843,0.2104630459,-0.9805252356,0.2291397014
0.3221610805,0.3842339253,-0.8508879450,0.2159944768,0.2116284993,-0.9808288295,0.2305863458
0.3226613307,0.3861042770,-0.8507614174,0.2169227945,0.2124908446,-0.9811824025,0.2320329902
0.3231615808,0.3879788581,-0.8506342807,0.2178533373,0.2131405629,-0.9815581152,0.2334796346
0.3236618309,0.3898576635,-0.8505065352,0.2187861046,0.2136812506,-0.9819281281,0.2349262789
0.3241620810,0.3917406881,-0.8503781814,0.2197210963,0.2141788114,-0.9822646016,0.2363729233
0.3246623312,0.3936279267,-0.8502492198,0.2206583117,0.2146991490,-0.9825396963,0.2378195677
0.3251625813,0.3955193741,-0.8501196507,0.2215977506,0.2153081670,-0.9827489883,0.2392662121
0.3256628314,0.3974150251,-0.8499894747,0.2225394125,0.2160717690,-0.9829269800,0.2407128564
0.3261630815,0.3993148744,-0.8498586921,0.2234832970,0.2172533190,-0.9830835614,0.2421595008
0.3266633317,0.4012189167,-0.8497273033,0.2244294036,0.2188763248,-0.9832279908,0.2436061452
0.3271635818,0.4031271466,-0.8495953089,0.2253777319,0.2206457705,-0.9833695265,0.2450527896
0.3276638319,0.4050395588,-0.8494627093,0.2263282814,0.2222666398,-0.9835174267,0.2464994339
0.3281640820,0.4069561477,-0.8493295049,0.2272810516,0.2234439166,-0.9836809496,0.2479460783
0.3286643322,0.4088769080,-0.8491956960,0.2282360420,0.2240655951,-0.9838693536,0.2493927227
0.3291645823,0.4108018342,-0.8490612833,0.2291932520,0.2244998683,-0.9840893089,0.2508393671
0.3296648324,0.4127309206,-0.8489262671,0.2301526812,0.2248308102,-0.9843371908,0.2522860114
0.3301650825,0.4146641618,-0.8487906479,0.2311143289,0.2251208392,-0.9846073504,0.2537326558
0.3306653327,0.4166015520,-0.8486544260,0.2320781947,0.2254323733,-0.9848941554,0.2551793002
0.3311655828,0.4185430857,-0.8485176020,0.2330442779,0.2258278311,-0.9851919737,0.2566259446
0.3316658329,0.4204887571,-0.8483801763,0.2340125779,0.2263701249,-0.9854951729,0.2580725889
0.3321660830,0.4224385605,-0.8482421493,0.2349830942,0.2273410235,-0.9857981209,0.2595192333
0.3326663332,0.4243924902,-0.8481035215,0.2359558261,0.2287618113,-0.9861015618,0.2609658777
0.3331665833,0.4263505403,-0.8479642933,0.2369307730,0.2303692534,-0.9864172583,0.2624125221
0.3336668334,0.4283127049,-0.8478244651,0.2379079342,0.2319001149,-0.9867422333,0.2638591664
0.3341670835,0.4302789783,-0.8476840375,0.2388873090,0.2330911609,-0.9870726914,0.2653058108
0.3346673337,0.4322493544,-0.8475430108,0.2398688969,0.2337951565,-0.9874048370,0.2667524552
0.3351675838,0.4342238273,-0.8474013855,0.2408526971,0.2343260143,-0.9877348746,0.2681990995
0.3356678339,0.4362023911,-0.8472591621,0.2418387088,0.2347624721,-0.9880590086,0.2696457439
0.3361680840,0.4381850396,-0.8471163410,0.2428269314,0.2351471992,-0.9883890720,0.2710923883
0.3366683342,0.4401717668,-0.8469729226,0.2438173642,0.2355228650,-0.9887378610,0.2725390327
0.3371685843,0.4421625667,-0.8468289074,0.2448100063,0.2359321387,-0.9890910950,0.2739856770
0.3376688344,0.4441574330,-0.8466842958,0.2458048571,0.2364176499,-0.9894342679,0.2754323214
0.3381690845,0.4461563596,-0.8465390883,0.2468019157,0.2369631615,-0.9897528737,0.2768789658
0.3386693347,0.4481593402,-0.8463932854,0.2478011814,0.2375349719,-0.9900324065,0.2783256102
0.3391695848,0.4501663687,-0.8462468875,0.2488026533,0.2381412481,-0.9902583603,0.2797722545
0.3396698349,0.4521774386,-0.8460998950,0.2498063306,0.2387901569,-0.9904336927,0.2812188989
0.3401700850,0.4541925438,-0.8459523084,0.2508122125,0.2394898650,-0.9905778054,0.2826655433
0.3406703352,0.4562116777,-0.8458041282,0.2518202982,0.2402485394,-0.9907008218,0.2841121877
0.3411705853,0.4582348341,-0.8456553548,0.2528305868,0.2410890285,-0.9908128652,0.2855588320
0.3416708354,0.4602620064,-0.8455059886,0.2538430773,0.2420427626,-0.9909240589,0.2870054764
0.3421710855,0.4622931882,-0.8453560301,0.2548577690,0.2430923010,-0.9910445264,0.2884521208
0.3426713357,0.4643283730,-0.8452054798,0.2558746609,0.2442180568,-0.9911843908,0.2898987652
0.3431715858,0.4663675542,-0.8450543382,0.2568937521,0.2454004430,-0.9913537756,0.2913454095
0.3436718359,0.4684107252,-0.8449026056,0.2579150416,0.2466202741,-0.9915779535,0.2927920539
0.3441720860,0.4704578795,-0.8447502826,0.2589385286,0.2480618801,-0.9918797511,0.2942386983
0.3446723362,0.4725090103,-0.8445973695,0.2599642120,0.2497393255,-0.9922326635,0.2956853427
0.3451725863,0.4745641110,-0.8444438669,0.2609920908,0.2514322994,-0.9926087519,0.2971319870
0.3456728364,0.4766231748,-0.8442897752,0.2620221642,0.2529204908,-0.9929800776,0.2985786314
0.3461730865,0.4786861950,-0.8441350949,0.2630544310,0.2539835890,-0.9933187018,0.3000252758
0.3466733367,0.4807531647,-0.8439798264,0.2640888904,0.2545736493,-0.9935966858,0.3014719202
0.3471735868,0.4828240772,-0.8438239702,0.2651255411,0.2550063293,-0.9938178859,0.3029185645
0.3476738369,0.4848989255,-0.8436675268,0.2661643822,0.2553449540,-0.9940149288,0.3043652089
0.3481740870,0.4869777027,-0.8435104966,0.2672054127,0.2556397198,-0.9941942717,0.3058118533
0.3486743372,0.4890604019,-0.8433528800,0.2682486314,0.2559408231,-0.9943622918,0.3072584977
0.3491745873,0.4911470161,-0.8431946776,0.2692940373,0.2562984604,-0.9945253661,0.3087051420
0.3496748374,0.4932375383,-0.8430358898,0.2703416292,0.2567628610,-0.9946898717,0.3101517864
0.3501750875,0.4953319614,-0.8428765171,0.2713914061,0.2573785044,-0.9948621856,0.3115984308
0.3506753377,0.4974302783,-0.8427165599,0.2724433668,0.2581271978,-0.9950486482,0.3130450752
0.3511755878,0.4995324820,-0.8425560186,0.2734975101,0.2589682903,-0.9952490600,0.3144917195
0.3516758379,0.5016385652,-0.8423948939,0.2745538350,0.2598611310,-0.9954581682,0.3159383639
0.3521760880,0.5037485207,-0.8422331860,0.2756123403,0.2607650690,-0.9956726037,0.3173850083
0.3526763382,0.5058623413,-0.8420708956,0.2766730246,0.2616394548,-0.9958889975,0.3188316527
0.3531765883,0.5079800198,-0.8419080230,0.2777358870,0.2624681674,-0.9961039805,0.3202782970
0.3536768384,0.5101015489,-0.8417445687,0.2788009261,0.2632815046,-0.9963141836,0.3217249414
0.3541770885,0.5122269211,-0.8415805332,0.2798681407,0.2641092444,-0.9965162377,0.3231715858
0.3546773387,0.5143561292,-0.8414159170,0.2809375296,0.2649811646,-0.9967060715,0.3246182302
0.3551775888,0.5164891657,-0.8412507206,0.2820090915,0.2659270434,-0.9968789787,0.3260648745
0.3556778389,0.5186260232,-0.8410849443,0.2830828251,0.2669777429,-0.9970401875,0.3275115189
0.3561780890,0.5207666942,-0.8409185887,0.2841587292,0.2683506210,-0.9971963564,0.3289581633
0.3566783392,0.5229111712,-0.8407516542,0.2852368025,0.2700208165,-0.9973541440,0.3304048077
0.3571785893,0.5250594466,-0.8405841414,0.2863170436,0.2717402775,-0.9975202087,0.3318514520
0.3576788394,0.5272115129,-0.8404160506,0.2873994512,0.2732609520,-0.9977012092,0.3332980964
0.3581790895,0.5293673625,-0.8402473824,0.2884840241,0.2743347883,-0.9979038039,0.3347447408
0.3586793397,0.5315269876,-0.8400781372,0.2895707608,0.2749149995,-0.9981430979,0.3361913852
0.3591795898,0.5336903806,-0.8399083155,0.2906596599,0.2753348246,-0.9984518418,0.3376380295
0.3596798399,0.5358575339,-0.8397379178,0.2917507201,0.2756599859,-0.9988084503,0.3390846739
0.3601800900,0.5380284395,-0.8395669446,0.2928439401,0.2759453548,-0.9991850386,0.3405313183
0.3606803402,0.5402030899,-0.8393953963,0.2939393183,0.2762458028,-0.9995537218,0.3419779627
0.3611805903,0.5423814770,-0.8392232734,0.2950368534,0.2766162016,-0.9998866150,0.3434246070
0.3616808404,0.5445635931,-0.8390505764,0.2961365438,0.2771120477,-1.0001558335,0.3448712514
0.3621810905,0.5467494303,-0.8388773057,0.2972383883,0.2778552694,-1.0003510410,0.3463178958
0.3626813407,0.5489389806,-0.8387034619,0.2983423853,0.2788347417,-1.0005100251,0.3477645402
0.3631815908,0.5511322362,-0.8385290453,0.2994485333,0.2799460926,-1.0006448878,0.3492111845
0.3636818409,0.5533291889,-0.8383540566,0.3005568309,0.2810849503,-1.0007656569,0.3506578289
0.3641820910,0.5555298308,-0.8381784962,0.3016672764,0.2821469430,-1.0008823603,0.3521044733
0.3646823412,0.5577341538,-0.8380023644,0.3027798685,0.2830379302,-1.0010050257,0.3535511177
0.3651825913,0.5599421499,-0.8378256620,0.3038946056,0.2838582829,-1.0011436809,0.3549977620
0.3656828414,0.5621538108,-0.8376483892,0.3050114861,0.2846520308,-1.0013083537,0.3564444064
0.3661830915,0.5643691285,-0.8374705466,0.3061305085,0.2854050424,-1.0015167811,0.3578910508
0.3666833417,0.5665880947,-0.8372921347,0.3072516712,0.2861031861,-1.0018001358,0.3593376952
0.3671835918,0.5688107012,-0.8371131540,0.3083749726,0.2867323304,-1.0021360748,0.3607843395
0.3676838419,0.5710369398,-0.8369336049,0.3095004111,0.2872781311,-1.0024962542,0.3622309839
0.3681840920,0.5732668021,-0.8367534879,0.3106279851,0.2877138354,-1.0028523304,0.3636776283
0.3686843422,0.5755002799,-0.8365728035,0.3117576930,0.2880612672,-1.0031759595,0.3651242727
0.3691845923,0.5777373648,-0.8363915522,0.3128895331,0.2883676881,-1.0034387979,0.3665709170
0.3696848424,0.5799780483,-0.8362097345,0.3140235037,0.2886803595,-1.0036251289,0.3680175614
0.3701850925,0.5822223221,-0.8360273509,0.3151596032,0.2890465429,-1.0037729331,0.3694642058
0.3706853427,0.5844701777,-0.8358444018,0.3162978300,0.2895134998,-1.0038962131,0.3709108502
0.3711855928,0.5867216066,-0.8356608877,0.3174381823,0.2901640365,-1.0040048435,0.3723574945
0.3716858429,0.5889766002,-0.8354768092,0.3185806583,0.2912916070,-1.0041086989,0.3738041389
0.3721860930,0.5912351501,-0.8352921667,0.3197252565,0.2927913956,-1.0042176541,0.3752507833
0.3726863432,0.5934972477,-0.8351069606,0.3208719749,0.2944648444,-1.0043415835,0.3766974277
0.3731865933,0.5957628843,-0.8349211916,0.3220208120,0.2961133956,-1.0044903619,0.3781440720
0.3736868434,0.5980320512,-0.8347348600,0.3231717659,0.2975416210,-1.0046779056,0.3795907164
0.3741870935,0.6003047398,-0.8345479664,0.3243248348,0.2988660399,-1.0049525771,0.3810373608
0.3746873437,0.6025809414,-0.8343605112,0.3254800170,0.3001951371,-1.0052989329,0.3824840052
0.3751875938,0.6048606472,-0.8341724950,0.3266373106,0.3014689051,-1.0056825428,0.3839306495
0.3756878439,0.6071438485,-0.8339839183,0.3277967138,0.3026273361,-1.0060689764,0.3853772939
0.3761880940,0.6094305363,-0.8337947814,0.3289582248,0.3036104227,-1.0064238032,0.3868239383
